DWH_REFERENZPREISE_CHE;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
29.10.2023;224.64;201.78;186.78;174.23;168.31;170.39;184.69;200.7;205.22;206.37;195.04;190.1;188.32;173.5;163.74;182.75;214.44;248.04;282.25;295.62;281.8;261.08;250;237.4
30.10.2023;195.73;184.61;179.38;173.59;177.67;199.28;269.88;306.66;339.85;324.96;306.23;301.14;292.75;289.27;291.88;299.42;310.67;332.99;358.4;368.8;314.4;283.78;265.71;238.33
31.10.2023;233.94;224.14;216.06;210.94;213.56;234.31;279.3;321.8;352.45;333.06;316.23;310.5;295.16;289.61;289.94;299.97;310.89;342.13;364.48;366.14;312.84;278.24;266.87;246.47
01.11.2023;229.3;211.21;195.71;187.09;182.81;187.61;201.23;212.56;290.41;288.55;278.45;277.39;273.2;266.02;261.25;274.65;294.71;354.31;402.35;389.55;276.93;249.35;243.75;224.71
02.11.2023;275.94;264.38;254.85;248.81;251.9;276.37;329.44;379.57;426.93;403.44;383.05;376.11;357.53;350.81;351.21;363.35;376.59;414.43;441.5;443.51;369;328.19;314.78;290.71
03.11.2023;290.64;278.43;271.34;265.2;265.53;286.9;340.44;382.89;432.88;421.21;403.64;393.86;378.75;371.92;372.58;379.38;389.78;412.61;426.73;419.79;363.74;336.24;322.24;299.5
04.11.2023;297.32;282.27;271.07;258.8;254.44;260.68;280.24;303.53;315.33;316.6;303.8;292.52;279.08;264.09;257.97;269.31;299.15;328.56;350.01;355.39;329.03;302.85;294.4;274.03
05.11.2023;258.04;240.06;222.72;208.44;202.29;204.05;218.34;232.88;239.23;245.39;239.57;239.31;236.78;224.85;220.31;240.43;268.65;302.06;326.94;335.55;317.9;300.18;289.09;272.34
06.11.2023;240.66;224.04;219.74;211.91;216.84;239.69;309.58;352.8;397.04;382.38;365.96;365.05;352.76;352.96;359.88;371.67;387.26;411.28;435.14;435.21;361.34;328.42;311.62;283.77
07.11.2023;273.26;261.4;253.31;248.48;251.55;276.7;326.24;367.35;408.7;395.29;378.47;373.73;358.12;353.47;358.08;370.53;383.39;414.81;428.56;417.42;355.59;322.78;310.96;287.13
08.11.2023;273.26;261.4;253.31;248.48;251.55;276.7;326.24;367.35;408.7;395.29;378.47;373.73;358.12;353.47;358.08;370.53;383.39;414.81;428.56;417.42;355.59;322.78;310.96;287.13
09.11.2023;273.26;261.4;253.31;248.48;251.55;276.7;326.24;367.35;408.7;395.29;378.47;373.73;358.12;353.47;358.08;370.53;383.39;414.81;428.56;417.42;355.59;322.78;310.96;287.13
10.11.2023;279.99;268.92;262.58;257.36;258.01;277.96;327.79;366.34;407.04;397.39;383.75;374.7;361.55;357.81;361.89;369.97;382.53;406.26;416.04;403.73;357.11;331.72;317.51;296.34
11.11.2023;293.21;280.19;270.18;260;257.05;263.36;281.56;302.63;313.14;312.61;302.57;293.47;283.71;274.47;273.16;286.07;307.52;337.51;355.68;352.85;327.73;301.33;292.81;278.01
12.11.2023;260.33;246.74;229.67;218.06;213.75;215.42;227.83;241.44;247.13;251.16;246.42;246.11;244.76;236.31;236.64;258.7;280.56;309.9;325.79;324.3;306.14;291.84;284.11;267.15
13.11.2023;237.18;221.84;218.73;212.63;218.08;243.22;305.9;350.47;390.57;378.65;365.94;366.85;355.15;356.05;365.2;378.15;390.5;415.7;426.06;413.59;348.35;317.67;303.02;284.37
14.11.2023;270.58;259.24;250.03;245.45;248.46;273.76;321.98;363.32;401.38;390.14;376.51;372.83;359.68;356.25;362.23;375.84;388.27;419.96;427.15;410.77;355.65;323.52;309.6;287.44
15.11.2023;270.58;259.24;250.03;245.45;248.46;273.76;321.98;363.32;401.38;390.14;376.51;372.83;359.68;356.25;362.23;375.84;388.27;419.96;427.15;410.77;355.65;323.52;309.6;287.44
16.11.2023;270.58;259.24;250.03;245.45;248.46;273.76;321.98;363.32;401.38;390.14;376.51;372.83;359.68;356.25;362.23;375.84;388.27;419.96;427.15;410.77;355.65;323.52;309.6;287.44
17.11.2023;284.51;271.4;265.46;258.59;260.29;279.58;327.54;366.73;400.93;392.57;379.86;371.96;357.4;354.32;359.6;369.02;382.88;409.14;413.27;396.74;356.44;329.35;317.11;295.74
18.11.2023;292.16;278.71;268.08;258.22;253.63;259.84;277.03;298.39;311.69;310.92;302.4;291.81;286.14;278.9;279.45;292.97;312.2;343.59;356.99;346.78;322.16;297.59;289.68;274.36
19.11.2023;258.53;246.57;230.4;215.61;210.97;218.11;230.57;239.73;247.9;252.85;250.63;251.7;251.34;247.63;249.85;269.68;289.65;320.2;334.72;332.14;313.91;299.23;290.98;272.92
20.11.2023;249;233.03;234.33;226.94;232.12;255.44;317.75;366.68;408.38;396.88;383.62;380.1;367.17;369.13;379.35;394.06;410.62;444.65;442.73;417.79;357.88;327.83;313.54;295.35
21.11.2023;279.74;268.37;258.21;253.49;255.55;281.16;329.44;376.7;415.16;405.52;393.29;389.78;377.95;377.01;383.96;396.72;408.39;441.38;442.23;419.4;366.13;332.93;316.65;296.78
22.11.2023;279.74;268.37;258.21;253.49;255.55;281.16;329.44;376.7;415.16;405.52;393.29;389.78;377.95;377.01;383.96;396.72;408.39;441.38;442.23;419.4;366.13;332.93;316.65;296.78
23.11.2023;279.74;268.37;258.21;253.49;255.55;281.16;329.44;376.7;415.16;405.52;393.29;389.78;377.95;377.01;383.96;396.72;408.39;441.38;442.23;419.4;366.13;332.93;316.65;296.78
24.11.2023;300.24;287.65;282.03;273.66;274.93;294.51;342.62;387.95;418.72;411.47;399.43;389.85;377.48;373.63;376.85;385.35;395.82;421.79;424.12;407.08;370.11;337.81;324.79;306.18
25.11.2023;299.45;284.22;272.78;262.46;257.19;264.24;281.96;301.79;315.84;318.24;313.93;305.09;299.46;292.56;293.01;304.96;323.82;356.84;364.81;351.53;325.75;302.91;296.28;282.58
26.11.2023;268.21;255.93;239.87;222.97;217.81;224.41;234.9;247.24;254.36;263.53;263.59;266.66;266.3;261.93;261.39;279.7;297.3;328.79;342.73;338.22;320.29;305.5;298.74;282.11
27.11.2023;259.35;245.72;242.25;231.9;239;265.68;324.89;378.55;419.98;412.04;399;396.44;382.64;383.11;390.17;402.76;415.78;445.84;444.36;421.15;366.74;333.66;319.47;300.97
28.11.2023;291.26;279.66;270.59;265.71;266.73;289.55;337.75;389.9;427.24;419.16;407.7;404.14;392.85;391.66;397.95;407.37;417.87;445.72;440.91;418.71;372.99;338.86;321.94;304.74
29.11.2023;291.26;279.66;270.59;265.71;266.73;289.55;337.75;389.9;427.24;419.16;407.7;404.14;392.85;391.66;397.95;407.37;417.87;445.72;440.91;418.71;372.99;338.86;321.94;304.74
30.11.2023;291.26;279.66;270.59;265.71;266.73;289.55;337.75;389.9;427.24;419.16;407.7;404.14;392.85;391.66;397.95;407.37;417.87;445.72;440.91;418.71;372.99;338.86;321.94;304.74
01.12.2023;290.35;277.67;271.79;263.11;264.77;282.76;328.21;373.02;388.25;382.46;373.24;365.99;355.31;352.02;355.38;359.52;367.28;385.47;382.42;370.61;351.77;319.94;308.63;290.96
02.12.2023;288.57;273.65;263.19;253.09;247.96;255;272.23;291.25;305.66;312.68;312.46;306.18;300.15;293.21;294.7;302.91;318.95;347.29;352.17;339.69;314.88;293.74;286.84;274.58
03.12.2023;264.83;253.85;240.58;223.05;218.13;224.03;233.05;245.59;255.13;267.39;270.02;274.11;274.24;268.16;267.23;278.79;296.3;325.86;338.45;333.36;314.48;296.86;291.6;277.01
04.12.2023;261.53;248.4;242.29;231.64;236.99;263.06;321.04;374.01;400.29;394.48;384.32;382.37;370.49;370.93;376.75;385.15;397.18;423.67;419.97;399.63;361.97;328.29;313.93;297.5
05.12.2023;289.14;276.15;267.25;261.65;261.69;284.43;333.97;391.52;419.35;413.08;402.49;397.42;386.83;385.08;391.61;400.39;410.83;433.74;426.13;405;374.85;336.08;318.95;301.61
06.12.2023;289.14;276.15;267.25;261.65;261.69;284.43;333.97;391.52;419.35;413.08;402.49;397.42;386.83;385.08;391.61;400.39;410.83;433.74;426.13;405;374.85;336.08;318.95;301.61
07.12.2023;289.14;276.15;267.25;261.65;261.69;284.43;333.97;391.52;419.35;413.08;402.49;397.42;386.83;385.08;391.61;400.39;410.83;433.74;426.13;405;374.85;336.08;318.95;301.61
08.12.2023;304.98;290.44;282.68;273.02;275.61;295.32;343.37;400.61;420.21;415.95;408.2;399.86;387.74;382.68;382.95;388.01;397.92;418.52;414.64;400.78;376.37;337.08;323.95;307.08
09.12.2023;298.29;283.2;269.91;259.17;254.12;259.79;278.41;301.33;318.42;328.49;327.82;320.95;312.07;303.65;304.97;312.05;326.56;355.29;362.53;352.23;328.55;305.27;298.48;287.26
10.12.2023;283.98;270.78;259.36;241.28;236.06;243.22;251.32;265.08;273.94;287.02;290.31;294.63;293.88;285.89;282.8;291.63;309.7;339.04;354.24;349;331.64;311.02;305.33;292.24
11.12.2023;275.7;264.74;258.01;246.64;251.26;277.69;332.82;387.27;408.58;403.83;394.23;391.62;381.51;381.32;385.21;394.86;406.67;427.57;422.66;406.74;379.72;345;329.81;313.8
12.12.2023;302.39;289.44;279.54;272.11;271.72;293.83;343.48;403.03;428.9;421.95;411.22;405.16;394.24;392.38;398.64;408.43;418.94;442.18;434.12;412.67;385.92;346.77;330.01;312.37
13.12.2023;302.39;289.44;279.54;272.11;271.72;293.83;343.48;403.03;428.9;421.95;411.22;405.16;394.24;392.38;398.64;408.43;418.94;442.18;434.12;412.67;385.92;346.77;330.01;312.37
14.12.2023;302.39;289.44;279.54;272.11;271.72;293.83;343.48;403.03;428.9;421.95;411.22;405.16;394.24;392.38;398.64;408.43;418.94;442.18;434.12;412.67;385.92;346.77;330.01;312.37
15.12.2023;298.35;282.33;274.61;263.16;266.76;285.78;332.17;388.26;405.83;402.74;397.59;391.67;380.38;374.35;374.25;378.46;386.56;403.08;395.24;383.86;362.13;322.84;311.64;292.6
16.12.2023;300.5;285.66;271.18;261.18;255.99;260.87;278.09;300.63;319.55;331.81;332;325.05;315.47;306.22;306.95;312.33;326.32;353.65;360.01;349.58;325.18;302.86;296.55;285.02
17.12.2023;286.02;273.2;262.03;243.77;238.23;246.62;255.39;267.31;275.72;290.13;294.16;299.56;299.35;291.67;288.84;296.22;313.89;343.43;357.89;352.92;338.18;317.73;311.4;298.7
18.12.2023;284.52;274.84;267.83;255.07;258.66;281.74;337.68;392.24;411.32;407.43;398.8;395.42;386.78;387.53;390.94;400.55;411.8;430.45;425.81;411.17;387.09;353.21;336.02;318.07
19.12.2023;310.81;297.4;287.97;279.12;278.26;299.78;350.38;412.34;438.97;433.51;422.77;416.45;405.36;403.24;409.2;418.82;429.35;452.13;443.99;421.03;393.58;352.17;336.41;318.02
20.12.2023;310.81;297.4;287.97;279.12;278.26;299.78;350.38;412.34;438.97;433.51;422.77;416.45;405.36;403.24;409.2;418.82;429.35;452.13;443.99;421.03;393.58;352.17;336.41;318.02
21.12.2023;310.81;297.4;287.97;279.12;278.26;299.78;350.38;412.34;438.97;433.51;422.77;416.45;405.36;403.24;409.2;418.82;429.35;452.13;443.99;421.03;393.58;352.17;336.41;318.02
22.12.2023;298.17;282.79;274.52;262.41;265.87;284.94;331.25;391.34;409.71;406.32;402.81;395.92;386.71;381.51;379.82;382.52;389.91;404.33;396.92;386.76;362.82;322.71;309.66;291.61
23.12.2023;305.12;289.97;277.19;268.21;264.07;267.26;285.13;307.41;324.96;339.81;340.9;336.25;325.7;316.48;316.42;319.51;333.12;358.71;365.65;357.83;333.52;312.1;307.11;296.87
24.12.2023;216.35;195.58;230.44;165.35;148.96;138.48;199.62;262.58;193.71;211.08;211.74;204.27;212.55;191.11;178.05;165.52;202.3;239.23;242.62;223.83;240.48;203.05;213.21;204.89
25.12.2023;196.79;178.78;200.78;146.25;106.06;126.24;98.57;115.41;168.92;216.08;205.15;216.64;221.66;208.37;179.49;187.66;222.83;356.23;376.79;364.03;270.19;254.39;269.68;240.8
26.12.2023;223.01;183.14;168.55;153.7;147.59;159.08;190.64;213;282;298.59;299.79;298.83;293.44;282.7;279.5;289.66;313.58;375.27;381.2;374.02;286.99;274.32;273.48;251.86
27.12.2023;270.79;222.39;204.67;186.64;179.21;193.17;231.5;258.65;342.43;362.57;364.04;362.86;356.32;343.27;339.4;351.73;380.78;455.68;462.89;454.17;348.49;333.11;332.08;305.83
28.12.2023;270.79;222.39;204.67;186.64;179.21;193.17;231.5;258.65;342.43;362.57;364.04;362.86;356.32;343.27;339.4;351.73;380.78;455.68;462.89;454.17;348.49;333.11;332.08;305.83
29.12.2023;255.06;209.47;192.78;175.8;168.8;181.95;218.05;243.62;322.54;341.51;342.89;341.78;335.62;323.33;319.68;331.3;358.66;429.21;436;427.79;328.25;313.76;312.79;288.06
30.12.2023;263.1;216.06;198.85;181.33;174.12;187.68;224.92;251.29;251.29;266.08;267.15;266.29;261.49;251.92;249.07;258.12;279.44;334.41;339.7;333.29;338.59;323.64;322.64;297.13
31.12.2023;224.18;202.18;181.45;158.36;150.18;173.74;193.54;216.06;207.66;214.53;211.63;201.16;200.53;195.43;186.63;191.06;204.71;225.22;231.71;223.42;236.75;226.01;238.15;235.36
01.01.2024;230.66;198.98;177.49;160.04;149.86;172.03;220.76;263.51;292.1;313.76;316.62;318.76;311.93;296.53;299.24;302.71;313.92;370.46;381.53;365.91;307.02;283.27;275.96;253.53
02.01.2024;317.7;298.47;288.36;277.33;276.38;298.61;348.2;404.49;429.47;430.55;422.26;414.81;403.44;399.22;399.45;406.29;415.29;442.38;450.9;432.17;397.24;364.71;350.9;332.77
03.01.2024;317.7;298.47;288.36;277.33;276.38;298.61;348.2;404.49;429.47;430.55;422.26;414.81;403.44;399.22;399.45;406.29;415.29;442.38;450.9;432.17;397.24;364.71;350.9;332.77
04.01.2024;317.7;298.47;288.36;277.33;276.38;298.61;348.2;404.49;429.47;430.55;422.26;414.81;403.44;399.22;399.45;406.29;415.29;442.38;450.9;432.17;397.24;364.71;350.9;332.77
05.01.2024;342.19;330.23;322.54;313.79;310.41;328.54;369.93;437.49;485.87;489.33;479.77;464.98;449.58;433.74;423.81;426.97;443.38;477.15;482.16;458.31;413.01;380.58;368.89;354.76
06.01.2024;355.63;341.79;333.08;322.63;316.99;321.11;333.44;355.79;375.86;392.4;387.01;378.86;369.97;358.74;354.76;358.64;375.32;411.2;418.04;410.58;382.55;356.38;351.29;337.2
07.01.2024;275.25;255.74;234.78;213.74;207.53;216.3;230.59;233.38;253.46;271.92;274.49;272.99;275.16;253.51;250.94;266.41;279.77;314.44;333.42;326.08;308.34;292.51;289.3;278.88
08.01.2024;227.69;195.86;189.88;175.54;186.74;237.2;306.77;385.77;403.76;406.03;398.19;388.19;378.64;366.82;375.45;379.56;396.58;414.97;430.3;413.83;405.94;375.44;347.13;323.16
09.01.2024;315.38;298.09;288.68;279.75;279.38;300.67;346.31;399.52;428.98;430.16;419.46;410.28;397.51;391.46;390.1;396.15;405.28;432.22;443.07;425.82;388.38;357.4;345.18;327.35
10.01.2024;315.38;298.09;288.68;279.75;279.38;300.67;346.31;399.52;428.98;430.16;419.46;410.28;397.51;391.46;390.1;396.15;405.28;432.22;443.07;425.82;388.38;357.4;345.18;327.35
11.01.2024;315.38;298.09;288.68;279.75;279.38;300.67;346.31;399.52;428.98;430.16;419.46;410.28;397.51;391.46;390.1;396.15;405.28;432.22;443.07;425.82;388.38;357.4;345.18;327.35
12.01.2024;324.43;310.78;302.23;294.18;293.75;315.96;358.18;418.31;465.42;467.79;455.5;442.64;426.65;410.68;401.31;405.56;419.19;453.58;461.2;440.2;395.12;362.63;350.52;336.86
13.01.2024;337.26;324.27;314.24;303.6;298.25;303.5;318.86;340.22;359.2;373.56;369.38;363.22;354;343.13;337.38;341.41;357.21;390.97;399.68;391.93;366.73;341.91;336.13;323.42
14.01.2024;281.84;263.87;245.55;228.27;219.7;225.74;237.93;244.17;263.42;280.01;283.39;282.6;283.78;264.1;260.61;274.61;287.26;320.33;340.44;335.01;317.15;299.33;295.05;284.2
15.01.2024;240.08;212.67;206.76;194.62;204.13;249.32;314.49;390.17;415.43;416.93;406.1;395.29;383.7;373.61;380.89;384.91;400.67;425.09;441.24;423.22;404.49;373.55;346.74;323.61
16.01.2024;320.49;304.27;294.86;286.4;286.15;307.36;353.75;406.29;443.76;443.38;428.11;418.17;403.33;395.45;394.83;401.93;410.82;437.15;452.33;434.45;391.93;360.04;346.32;328.55
17.01.2024;320.49;304.27;294.86;286.4;286.15;307.36;353.75;406.29;443.76;443.38;428.11;418.17;403.33;395.45;394.83;401.93;410.82;437.15;452.33;434.45;391.93;360.04;346.32;328.55
18.01.2024;320.49;304.27;294.86;286.4;286.15;307.36;353.75;406.29;443.76;443.38;428.11;418.17;403.33;395.45;394.83;401.93;410.82;437.15;452.33;434.45;391.93;360.04;346.32;328.55
19.01.2024;321.58;308.42;299.35;292.46;291.97;315.46;358.75;412.69;459.58;458.66;447.23;433.93;416.64;401.9;393.99;399.02;409.83;440.28;450.64;432.5;386.35;354.95;343.21;328.6
20.01.2024;330.52;316.99;306.65;297.35;291.59;297.94;315.84;339.35;354.87;368.49;364.7;356.97;347.39;336.49;332.12;337.07;354.89;385.88;394.11;387.13;363.46;339.94;332.38;319.15
21.01.2024;286.99;269.03;252.72;237.77;230.35;235.8;247.68;255.4;274.52;289.59;290.97;290.57;290.72;272.64;267.9;280.82;295.87;329.26;349.16;343.79;326.96;307.73;301.13;288.87
22.01.2024;275.96;252.55;247.95;239.6;243.53;280.21;341.53;404.54;438.64;438.53;426.81;415.7;399.84;393.47;396.28;399.22;412.43;434.98;449.07;432.72;396.32;369.72;347.18;324.23
23.01.2024;316.68;301.32;291.73;283.87;283.36;305.54;352.18;401.05;437.93;436.38;422.21;412.55;397.9;390.41;390.85;398.2;407.2;430.77;445.83;429.67;387.66;357.52;343.34;324.02
24.01.2024;316.68;301.32;291.73;283.87;283.36;305.54;352.18;401.05;437.93;436.38;422.21;412.55;397.9;390.41;390.85;398.2;407.2;430.77;445.83;429.67;387.66;357.52;343.34;324.02
25.01.2024;316.68;301.32;291.73;283.87;283.36;305.54;352.18;401.05;437.93;436.38;422.21;412.55;397.9;390.41;390.85;398.2;407.2;430.77;445.83;429.67;387.66;357.52;343.34;324.02
26.01.2024;316.47;304.21;296.13;289.78;289.9;312.03;354.65;404.96;449.61;447.29;435.51;424.16;405.94;393;387.49;393.36;403.56;428.47;438.22;422.96;380.06;351.32;337.89;321.83
27.01.2024;325.2;312.68;302.35;294.03;287.96;294.78;313.62;335.06;349.66;360.69;357.73;348.49;337.71;327.65;324.21;330.76;347.94;375.29;384.33;378.46;357.07;338.68;327.81;312.58
28.01.2024;317.78;301.97;292.48;281.08;275.29;277.26;288.7;297.93;310.07;324.24;328.81;329.06;326.12;311.52;305.72;313.96;328.81;354.76;372.43;371.63;359.37;337.5;329.99;316.83
29.01.2024;301.74;286.86;279.59;272.3;274.5;301.78;357.64;411.78;452.59;452.25;438.98;427.68;412.01;404.57;405.43;409.36;418.17;444.06;465.91;451.45;404.77;374.41;359.02;336.81
30.01.2024;323.66;311.02;302.1;295.89;295.58;317.53;361.88;411.91;457.1;452.35;434.18;421.93;405.19;396.46;395.33;403.3;413.33;437.72;457.86;443.28;393.12;361.21;347.42;328.43
31.01.2024;323.66;311.02;302.1;295.89;295.58;317.53;361.88;411.91;457.1;452.35;434.18;421.93;405.19;396.46;395.33;403.3;413.33;437.72;457.86;443.28;393.12;361.21;347.42;328.43
01.02.2024;335.56;322.46;313.21;306.78;306.45;329.21;375.19;427.06;475.83;470.88;451.97;439.22;421.79;412.7;411.53;419.83;430.26;455.65;476.62;461.44;407.58;374.5;360.2;340.51
02.02.2024;322.42;310.42;303.14;298.77;299.24;321.23;367.18;416.11;469.6;463.24;445.95;431.82;408.15;393.87;392.57;399.68;411.48;436.95;456.9;439.83;390.64;358.94;345.87;327.87
03.02.2024;329.5;316.28;305.53;297.12;291.48;298.96;321.66;340.98;356.34;363.87;359.22;347.81;336.3;325.51;321.93;329.85;348.51;375.24;386.31;380.53;360.8;343.07;331.46;317.04
04.02.2024;318.35;303.13;294.2;285.06;279.57;282.11;292.37;304.81;316.75;328.06;327.46;326.53;319.37;303.84;299.54;308.49;326.4;357.48;377;376.78;365.37;340.09;332;317.5
05.02.2024;302.52;286.58;278.41;270.41;274.32;303.73;359.54;407.19;450.55;449.73;437.06;425.33;410.79;404.6;407.1;412.04;421.06;443.96;467.38;455.05;403.07;372.58;360;338.08
06.02.2024;326.7;314.18;304.56;299.94;299.86;322.21;367.76;414.43;465.35;459.31;440.66;427.71;409.03;400.46;400.02;408.24;419.08;440;462.96;450.49;394.12;364.74;351.38;331.8
07.02.2024;326.7;314.18;304.56;299.94;299.86;322.21;367.76;414.43;465.35;459.31;440.66;427.71;409.03;400.46;400.02;408.24;419.08;440;462.96;450.49;394.12;364.74;351.38;331.8
08.02.2024;326.7;314.18;304.56;299.94;299.86;322.21;367.76;414.43;465.35;459.31;440.66;427.71;409.03;400.46;400.02;408.24;419.08;440;462.96;450.49;394.12;364.74;351.38;331.8
09.02.2024;311.14;300.52;293.85;288.22;289.42;311.44;357.91;398.79;451.12;443.84;423.95;410.87;388.92;376.12;375.92;382.34;395.91;416.99;438.91;423.8;374.7;343.39;331;313.21
10.02.2024;317.18;306.24;296.03;288.91;283.97;291.04;311.56;330.13;340.59;347.77;342.11;331.62;318.45;308.56;306.9;315.72;331.97;355.87;368.16;364.86;349.61;331.95;320.38;305.85
11.02.2024;302.03;290.49;278.64;270.21;262.76;263.91;276.25;287.18;301;311.74;307.75;305.93;298.58;282.56;280.23;291.1;315.82;348.98;367.38;365.89;355.16;330.57;320.41;305.3
12.02.2024;288.33;272.2;264;255.86;259.8;292.02;346.92;391.79;435.43;432.53;420.08;411.78;396.45;392.45;396.31;402.23;410.46;430.5;450.82;439.57;385.84;359.58;348.18;327.86
13.02.2024;319.42;307.53;298.64;294.01;293.69;315.6;360.69;403.61;454.75;446.59;427.72;414.29;395.17;387.86;389.93;399.59;410.59;429.3;455.5;446.05;386.28;357.31;344.73;324.81
14.02.2024;319.42;307.53;298.64;294.01;293.69;315.6;360.69;403.61;454.75;446.59;427.72;414.29;395.17;387.86;389.93;399.59;410.59;429.3;455.5;446.05;386.28;357.31;344.73;324.81
15.02.2024;319.42;307.53;298.64;294.01;293.69;315.6;360.69;403.61;454.75;446.59;427.72;414.29;395.17;387.86;389.93;399.59;410.59;429.3;455.5;446.05;386.28;357.31;344.73;324.81
16.02.2024;315.58;305.94;300.54;295.25;294.9;313.6;360.61;398.36;452.4;442.34;422.84;409.82;385.83;375.26;379.7;386.87;399.8;415.53;440.71;428.49;374.79;347.79;336.38;317.64
17.02.2024;323.98;313.82;304.99;297.29;292.6;299.46;316.35;333.51;341.64;346.52;338.59;326.28;311.72;301.34;301.06;312.5;328.36;354.1;367.7;365.05;351.06;333.1;321.4;305.32
18.02.2024;297.29;283.93;272.85;263.2;258.36;259.16;272.83;283.91;294.58;302.22;291.47;286.94;278.53;260.33;258.25;272.09;303.92;341.45;363.67;362.87;352.93;329.83;318.39;301.39
19.02.2024;282.6;266.55;258.62;249.37;254.13;287.85;347.02;390.22;431.27;421.97;409.63;400.48;385.12;380.97;385.71;393.65;402.46;418.6;450.32;439.49;381.75;355.39;345.66;326.06
20.02.2024;315.49;304.17;295.6;290.27;290.04;312.1;357.49;400.55;451.69;434.64;414.97;401.26;382.68;375.81;379.39;390.12;402.92;423.63;459.03;453.77;383.1;353.7;342.29;321.92
21.02.2024;315.49;304.17;295.6;290.27;290.04;312.1;357.49;400.55;451.69;434.64;414.97;401.26;382.68;375.81;379.39;390.12;402.92;423.63;459.03;453.77;383.1;353.7;342.29;321.92
22.02.2024;315.49;304.17;295.6;290.27;290.04;312.1;357.49;400.55;451.69;434.64;414.97;401.26;382.68;375.81;379.39;390.12;402.92;423.63;459.03;453.77;383.1;353.7;342.29;321.92
23.02.2024;325.66;315.09;309.28;303.71;303.3;321.5;368.35;407.19;463.26;452.25;427.89;415.17;392.98;383.5;390.36;397.44;411.05;428.14;457.56;448;385.57;360.45;348.56;330.6
24.02.2024;337.39;326.55;317;309.9;303.63;310.36;327.09;337.94;350.02;351.85;341.22;327.3;309.98;299.54;299.9;311.14;326.98;356.12;374.86;373.94;360.24;342.58;330.66;314.69
25.02.2024;308.84;295.48;282.51;269.64;264.78;264.84;279.85;290.58;295.14;302.07;290.53;283.39;274.19;252.99;250.92;267.95;301.16;340.74;368.54;372.43;361.52;337.9;328.97;313.34
26.02.2024;295.8;278.86;273.44;265.03;268.62;303.51;362.27;408.56;461.01;441.78;420.84;411.62;395.4;391.11;393.99;401.17;411.45;437.49;485.33;478.5;399.22;366.65;357.46;339.2
27.02.2024;338.39;324.97;317.32;309.89;309.78;333.85;381.23;426.99;485.69;461.37;438.71;423.64;403.09;396.31;399.59;410.88;425.43;449.52;492.36;490.69;405.44;373.45;363.57;344.27
28.02.2024;338.39;324.97;317.32;309.89;309.78;333.85;381.23;426.99;485.69;461.37;438.71;423.64;403.09;396.31;399.59;410.88;425.43;449.52;492.36;490.69;405.44;373.45;363.57;344.27
29.02.2024;338.39;324.97;317.32;309.89;309.78;333.85;381.23;426.99;485.69;461.37;438.71;423.64;403.09;396.31;399.59;410.88;425.43;449.52;492.36;490.69;405.44;373.45;363.57;344.27
01.03.2024;286.3;276.84;270.34;265.48;264.78;282.71;323.05;352.76;389.88;381.44;359.83;349.92;329.03;321.24;325.94;332.78;344.91;362.69;389.94;383.42;338.28;316.29;306.91;292.92
02.03.2024;291.11;281.61;272.87;268.5;262.71;268.98;282.01;292.08;301.85;301.92;288.41;276.99;263.68;251.75;253;261.72;275.2;305;322.59;322.1;309.86;289.16;282.05;270.29
03.03.2024;261.49;247.35;237.69;224.89;219.55;219.76;232.2;238.13;243.02;245.62;229.93;225.43;221.3;202.22;196.57;208.37;234.08;285.36;320.36;327.38;317.01;295.31;286;272.9
04.03.2024;260.21;247.31;240.11;234.36;238.19;266.79;315.16;353.87;387.78;367.98;349.99;341.83;328.62;326.25;328.88;335.61;346.94;368.18;412.54;411.8;349.63;319.55;308.87;294.02
05.03.2024;287.93;276.06;269.87;263.7;263.73;283.97;325.06;361.09;396.32;374.43;353.65;341.9;325.48;320.05;325.41;334.82;347.39;367.57;406.81;413.91;347.04;319.08;309.37;292.05
06.03.2024;287.93;276.06;269.87;263.7;263.73;283.97;325.06;361.09;396.32;374.43;353.65;341.9;325.48;320.05;325.41;334.82;347.39;367.57;406.81;413.91;347.04;319.08;309.37;292.05
07.03.2024;287.93;276.06;269.87;263.7;263.73;283.97;325.06;361.09;396.32;374.43;353.65;341.9;325.48;320.05;325.41;334.82;347.39;367.57;406.81;413.91;347.04;319.08;309.37;292.05
08.03.2024;281.49;270.8;263.87;259.63;260.37;279.01;318.37;343.65;375.6;365.49;345.29;337.25;320.1;315.64;319.77;325.96;334.81;352.38;375.56;378.58;330.02;309.48;299.95;285.8
09.03.2024;285.58;277.5;269.3;265.41;259.57;265.1;275.87;284.15;291.67;288.08;275.65;265.63;252.85;242.71;243.9;253.19;265.33;295.72;316.95;317.63;305.84;285.94;277.19;264.86
10.03.2024;256.05;241.97;232.78;221.26;215.46;216.17;226.55;231.3;234.23;237.65;220.44;214.84;214.97;194.81;186.74;202.87;224.31;275.37;312.43;324.45;313.89;293.33;283.72;269.84
11.03.2024;254.72;242.56;236.37;231.25;235.04;261.83;311.22;353.64;389.59;363.81;342.17;333.61;319.68;314.86;319.03;326.15;339.04;366.23;416.04;422.18;350.65;319.06;305.65;290.23
