DWH_REFERENZPREISE_DE;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
29.01.2024;136.52;122.78;120.78;114.48;112.35;136.47;195.64;252.41;415.33;399.61;381.26;372.28;351.18;337.53;336.55;357.59;371.58;422.64;433.71;408.26;241.86;217.38;205.79;177.89
30.01.2024;173.25;164.6;158.66;153.57;158.01;174.94;213.26;259.16;433.32;414.84;388.17;372.91;351.93;344.31;350.68;367.43;380.04;424.04;439.27;406.96;235.68;208.46;199.32;173.81
31.01.2024;173.25;164.6;158.66;153.57;158.01;174.94;213.26;259.16;433.32;414.84;388.17;372.91;351.93;344.31;350.68;367.43;380.04;424.04;439.27;406.96;235.68;208.46;199.32;173.81
01.02.2024;190.38;180.87;174.34;168.75;173.63;192.24;234.35;284.78;455.03;435.62;407.61;391.6;369.56;361.56;368.25;385.83;399.08;445.28;461.28;427.35;258.98;229.07;219.03;191
02.02.2024;179.95;175.92;169.03;166.73;173.48;188.09;228.79;280.97;461.11;429.39;394.02;387.69;370.65;356.32;360.33;383.09;397.86;442.77;457.31;420.45;253.14;231.34;220.78;199.89
03.02.2024;199.04;189.06;181.26;168.63;163.25;168.84;167.23;191.93;211.36;226.55;217.44;218.66;199.19;184.67;183.64;196.1;221.87;251.76;261.42;236.14;204.72;169.79;177.92;151.24
04.02.2024;136.4;129.94;125.22;120.9;119.69;119.51;108.11;115.9;126.85;135.98;142.51;149.45;146.08;134.41;126.8;137.4;160;207.76;222.75;207.94;186.02;172.14;180.22;155.99
05.02.2024;121.79;101.49;100.32;97.21;99.81;135.3;199.22;255.74;403.42;387.43;366.06;358.77;336.76;324.61;321.75;345.67;370.25;434.52;456.64;425.13;264.45;233.28;223.41;192.46
06.02.2024;186.25;177.91;171.52;166.55;170.88;188.29;231.74;283.35;448.97;429.62;397.6;379.09;353.73;342.32;345.66;361.81;374.92;422.19;447.89;409.76;246.76;220.84;211.07;183.3
07.02.2024;186.25;177.91;171.52;166.55;170.88;188.29;231.74;283.35;448.97;429.62;397.6;379.09;353.73;342.32;345.66;361.81;374.92;422.19;447.89;409.76;246.76;220.84;211.07;183.3
08.02.2024;186.25;177.91;171.52;166.55;170.88;188.29;231.74;283.35;448.97;429.62;397.6;379.09;353.73;342.32;345.66;361.81;374.92;422.19;447.89;409.76;246.76;220.84;211.07;183.3
09.02.2024;170.48;166.24;161.14;160.46;168.65;186.03;225.16;280.65;453.67;417.53;382.52;371.62;355.31;337.27;334.18;353.05;368.37;405.95;427.16;396.91;236.99;217.43;209.68;182.69
10.02.2024;176.78;163.62;153.33;143.95;134.5;139.18;136.08;160.81;178.07;186.9;184.09;175.53;160.13;143.31;141.76;156.48;185.08;220.35;234.79;208.3;176.75;143.55;154.42;132.69
11.02.2024;107.76;102.45;102.66;95.76;95.41;99.08;91.44;100.77;113.12;125.63;131.45;138.74;136.63;118.09;110.59;117.65;140.96;192.25;211.54;194.77;169.98;155.25;166.5;141.44
12.02.2024;105.06;90.33;91.82;90.23;96.63;132.3;190.3;254.33;398.7;381.13;352.37;349.34;334.22;321.74;316.44;336.8;357.55;414.38;446.69;415.3;253.76;219.79;209.67;180.41
13.02.2024;179.48;171.36;166.59;161.55;166.7;182.86;228.58;280.69;444.25;419.25;382.88;365.23;340.98;330.22;332.69;348.76;366.48;418.16;448.81;415.45;245.55;219.19;210.47;182.17
14.02.2024;179.48;171.36;166.59;161.55;166.7;182.86;228.58;280.69;444.25;419.25;382.88;365.23;340.98;330.22;332.69;348.76;366.48;418.16;448.81;415.45;245.55;219.19;210.47;182.17
15.02.2024;179.48;171.36;166.59;161.55;166.7;182.86;228.58;280.69;444.25;419.25;382.88;365.23;340.98;330.22;332.69;348.76;366.48;418.16;448.81;415.45;245.55;219.19;210.47;182.17
16.02.2024;176.65;170.2;166.11;165.31;171.68;186.66;227.66;276.69;441.49;402.48;365.01;349.81;331.38;318.68;314.9;330.96;355.16;398.63;432.54;408.48;237.4;216.72;207.42;182.19
17.02.2024;165.43;154.69;149.47;141.38;133.29;140.48;140.14;163.33;177.01;180.52;172.34;158.95;141.62;124.32;123.84;140.37;168.79;209.75;226.66;202.91;168.61;134.94;147.67;126.69
18.02.2024;101.36;94.14;92.64;87.36;88.18;91.77;85.22;94.07;104.74;111.63;111.96;118.04;111.3;93.3;87.07;101.75;131.25;191.75;213.85;199.74;169.97;153.12;165.8;142.64
19.02.2024;100.56;86.28;89.11;87.01;96.24;132.87;194.78;254.62;405.56;375.25;328.6;321.04;309.37;296.19;291.14;321.39;351.81;412.65;459.01;425.21;243.94;205.61;199.58;169.62
20.02.2024;180.9;173.12;169.03;165.73;170.9;187.46;235.54;283.63;460.68;428.27;382.2;364.72;341.02;330.65;335.02;354.83;376.74;429.9;471.59;445.57;253.96;228.51;220.42;193.28
21.02.2024;180.9;173.12;169.03;165.73;170.9;187.46;235.54;283.63;460.68;428.27;382.2;364.72;341.02;330.65;335.02;354.83;376.74;429.9;471.59;445.57;253.96;228.51;220.42;193.28
22.02.2024;180.9;173.12;169.03;165.73;170.9;187.46;235.54;283.63;460.68;428.27;382.2;364.72;341.02;330.65;335.02;354.83;376.74;429.9;471.59;445.57;253.96;228.51;220.42;193.28
23.02.2024;198.94;190.92;188.28;186.99;190.93;205.98;245.14;286.17;464.23;421.18;383.89;363.57;346.84;326.89;323.63;337.92;364.56;405.62;443.34;428.21;243.72;228.27;222.51;199.49
24.02.2024;185.73;174.6;169.43;164.21;160.34;162.67;167.27;184.11;196.92;195.52;185.62;167.46;150.48;134.49;132.54;154.03;180.65;222.67;242.37;223.41;193.93;161.48;165.52;151.09
25.02.2024;130.68;123.57;121.69;116.01;115.26;118.73;113.78;121.68;127.57;122.37;125.95;132.35;125.37;105.65;98.99;117.16;145.43;189.86;217.24;206.92;179.14;163.53;176.03;155.74
26.02.2024;114.66;101.76;105.42;104.61;114.12;147.23;203.93;258.59;426.85;386.39;336.57;329.65;318.48;307.33;304.1;338.8;369.36;425.78;482.55;460.45;246.67;210.14;204.88;178.72
27.02.2024;186.67;178.28;173.71;174.45;174.27;191.37;235.85;280.84;465.65;433.38;382.02;364.58;343.36;330.59;335.18;356.34;383.78;433.17;479.26;458.06;248.18;224.47;215.79;186.73
28.02.2024;186.67;178.28;173.71;174.45;174.27;191.37;235.85;280.84;465.65;433.38;382.02;364.58;343.36;330.59;335.18;356.34;383.78;433.17;479.26;458.06;248.18;224.47;215.79;186.73
29.02.2024;186.67;178.28;173.71;174.45;174.27;191.37;235.85;280.84;465.65;433.38;382.02;364.58;343.36;330.59;335.18;356.34;383.78;433.17;479.26;458.06;248.18;224.47;215.79;186.73
01.03.2024;161.25;155.41;149.53;149.09;154.32;173.82;214.52;247.87;353.78;315.48;276.63;263.48;245.35;230.29;229.16;251.8;281.64;331.92;372.3;367.9;219.41;202.12;198.03;178.97
02.03.2024;164.18;154.23;151.93;148.46;144.37;146.32;151.56;161.88;168.14;164.11;156.85;143.89;125.48;110.85;109.85;131.47;156.66;202.15;224.74;210.37;177.49;151.42;160.54;147.02
03.03.2024;126.42;120.03;117.53;112.19;115.31;116.63;112.76;117.89;121.93;116.57;113.89;113.34;92.52;73.92;73.06;93.09;126.08;176.83;208.82;203.51;177.42;163.29;174.46;157.92
04.03.2024;135.45;126.6;128.24;128.23;139;164.56;216.83;255.01;390.87;356.52;311.55;302.08;293.83;287.73;285.97;309.99;337.27;379.42;433.25;424.03;239.2;208.95;203.06;179.69
05.03.2024;171.52;164.19;160.49;162.25;161.97;178.2;216.92;252.29;390.18;361.7;323.6;310.77;292.85;281.29;284.73;299.81;324.61;362.98;398.57;395.77;223.8;203.26;195.1;170.59
06.03.2024;171.52;164.19;160.49;162.25;161.97;178.2;216.92;252.29;390.18;361.7;323.6;310.77;292.85;281.29;284.73;299.81;324.61;362.98;398.57;395.77;223.8;203.26;195.1;170.59
07.03.2024;171.52;164.19;160.49;162.25;161.97;178.2;216.92;252.29;390.18;361.7;323.6;310.77;292.85;281.29;284.73;299.81;324.61;362.98;398.57;395.77;223.8;203.26;195.1;170.59
08.03.2024;151.27;144.12;138.04;138.94;145.44;165.02;203.83;232.89;344.7;306.39;267.23;253.93;237.93;225.09;221.74;239.48;265.31;315.86;356.8;362.29;204.22;186.09;184.38;166.77
09.03.2024;150.75;140.6;137.68;135.32;131.94;135.21;141.64;152.52;155.67;147.21;138.45;125.02;111.15;94.35;91.89;109.83;131.37;179.32;207.7;202.9;171.84;145.35;154.12;142.01
10.03.2024;123.82;113.28;110.44;103.5;106.81;108.39;102.77;105.78;107.91;104.48;96.55;96.06;78.25;53.78;55.87;82.5;114.95;168.13;205.98;209.41;181.87;166.22;177.18;161.46
11.03.2024;151.5;147.52;147.46;144.63;152.7;174;226.51;263.37;410.5;367.58;315.12;305.06;294.83;289.03;287.2;313.43;339.54;383.77;441.84;448.92;245.21;217.02;208.83;185
12.03.2024;181.43;174.07;170.44;171.96;171.73;187.88;225.95;255.21;402.33;363.89;325.56;314.31;300.3;293.13;299.38;314.18;341.65;384.38;425.79;436.55;242.28;218.41;208.08;183.74
13.03.2024;181.43;174.07;170.44;171.96;171.73;187.88;225.95;255.21;402.33;363.89;325.56;314.31;300.3;293.13;299.38;314.18;341.65;384.38;425.79;436.55;242.28;218.41;208.08;183.74
14.03.2024;181.43;174.07;170.44;171.96;171.73;187.88;225.95;255.21;402.33;363.89;325.56;314.31;300.3;293.13;299.38;314.18;341.65;384.38;425.79;436.55;242.28;218.41;208.08;183.74
15.03.2024;173.74;164.85;156.15;154.79;158.76;175.68;216.97;237.01;358.12;311.56;266.32;255.87;240.33;229.72;229.46;254.09;285.61;340.73;383.82;393.65;219.09;197.39;194.89;180.05
16.03.2024;168.13;160.06;157.89;153.23;153.77;159.48;166.26;172.08;168.62;157.94;136.74;128.9;102.02;89.98;90.24;118.22;144.36;193.18;223.19;227.22;195.19;166.39;174.5;156.83
17.03.2024;144.58;131.56;127.22;121.05;123.41;121.77;117.05;118.47;116.68;108.63;96.4;88.34;63.07;28.7;30.31;61.98;105.8;162.37;208.21;225.1;206.57;190.25;197.3;182.68
18.03.2024;169.04;163.85;164.12;160.81;164.99;187.72;245.61;277.15;443.7;392.94;334.55;314.02;294.97;284.22;275.45;303.4;330.71;384.61;455.13;482.76;261.44;233.05;223.2;200.75
19.03.2024;196.01;187.92;183.6;185.19;183.84;201.54;241.77;269.01;433.15;394.09;355.93;341.13;324.25;313.63;316.22;327.91;350.45;391.34;438.38;465.11;256.44;229.57;218.33;193.37
20.03.2024;196.01;187.92;183.6;185.19;183.84;201.54;241.77;269.01;433.15;394.09;355.93;341.13;324.25;313.63;316.22;327.91;350.45;391.34;438.38;465.11;256.44;229.57;218.33;193.37
21.03.2024;196.01;187.92;183.6;185.19;183.84;201.54;241.77;269.01;433.15;394.09;355.93;341.13;324.25;313.63;316.22;327.91;350.45;391.34;438.38;465.11;256.44;229.57;218.33;193.37
22.03.2024;170.1;159.74;150.77;150.22;155.48;175.91;217.65;237.92;372.41;327.77;282.4;270.91;256.49;240.72;237.95;259.47;284.51;339;380.74;397.1;224.03;199.19;197.86;181.76
23.03.2024;174.53;165.76;158.22;153.22;152.27;157.1;161.18;169.16;165.26;154.11;131.87;126.77;102.11;88.58;87.2;113.06;141.75;188.05;224.14;237.74;207.29;175.37;180.07;161.69
24.03.2024;151.78;137.91;135.2;128.27;129.33;125.87;121.44;121.83;120.3;111.57;101.47;91.95;69.3;18.31;8.65;41.89;90.58;138.29;189.45;212.26;201.17;183.7;190.02;173.74
25.03.2024;158.56;149.75;150.19;146.25;148.95;168.77;223.12;251.59;407.9;360.79;314.16;295.04;274.25;259.97;247.74;269.12;290.35;344.95;410.67;455.61;248.12;222.45;212.24;189.3
26.03.2024;177.74;170.44;166.08;168.36;168.05;184.61;226.03;254.96;428.9;381.67;342.76;326.75;307.87;294.27;292.03;304.04;324.11;370.62;421.03;460.32;246.19;215.82;202.99;175.2
27.03.2024;177.74;170.44;166.08;168.36;168.05;184.61;226.03;254.96;428.9;381.67;342.76;326.75;307.87;294.27;292.03;304.04;324.11;370.62;421.03;460.32;246.19;215.82;202.99;175.2
28.03.2024;177.74;170.44;166.08;168.36;168.05;184.61;226.03;254.96;428.9;381.67;342.76;326.75;307.87;294.27;292.03;304.04;324.11;370.62;421.03;460.32;246.19;215.82;202.99;175.2
29.03.2024;137.29;126.96;126.58;122.93;122.59;124.6;126.13;129.74;284.32;274.42;257.21;279.86;270.09;250.66;238.64;239.18;244.1;293.55;357.92;393.89;197.19;197.7;192.96;178.85
30.03.2024;212.21;185.52;172.24;161.26;147.1;145.03;141.08;149.01;165.57;171.92;148.41;131.1;132.68;113.44;87.42;73.4;77.96;116.53;138.48;157.12;146.76;137.3;135.61;112.76
31.03.2024;86.69;76.25;;68.96;71.35;82.77;67.42;87.08;102.64;114.87;119.39;132.28;120.25;83.27;68.55;71.23;75.61;122.14;161.41;179.83;208.99;197.66;194.56;179.58
01.04.2024;83.5;73.45;76.37;66.42;68.72;79.73;64.93;83.88;126.99;142.12;147.71;163.66;148.77;103.02;84.81;88.13;93.54;151.1;199.69;222.48;201.29;190.38;187.4;172.96
02.04.2024;173.51;167.65;163.72;162.78;166.94;182.53;227.85;260.18;308.01;263.68;233.61;222.21;206;196.62;192.97;200.31;213.52;249.2;286.75;324.36;258.49;224.12;208.39;182.63
03.04.2024;173.51;167.65;163.72;162.78;166.94;182.53;227.85;260.18;308.01;263.68;233.61;222.21;206;196.62;192.97;200.31;213.52;249.2;286.75;324.36;258.49;224.12;208.39;182.63
04.04.2024;173.51;167.65;163.72;162.78;166.94;182.53;227.85;260.18;308.01;263.68;233.61;222.21;206;196.62;192.97;200.31;213.52;249.2;286.75;324.36;258.49;224.12;208.39;182.63
05.04.2024;160.03;151.45;146.25;145.87;151.49;168.93;212.26;246.7;305.79;241.55;218.53;206.05;196.29;187.75;191.19;204.97;219.45;248.5;287.87;323.67;251.16;216.96;206.15;185.43
06.04.2024;178.5;166.48;157.71;153.45;151.24;157.15;161.18;171.11;172.81;159.39;128.15;114.33;97.59;83.26;80.08;98.38;121.5;157.78;198.85;224.1;209.45;182.66;175.89;160.27
07.04.2024;158.41;137.38;135.03;128.8;129.53;125.71;121.86;124.17;127.12;119.97;105.54;95.7;79.29;27.6;4.42;21.7;63.52;111.81;163.84;203.58;206.68;188.85;188.13;167.07
08.04.2024;143.65;135.2;134.82;130.29;133.94;157.54;215.13;249.81;311.3;263.43;220.79;195.27;168.26;133.05;111;124.75;147.9;211.82;268.56;308.36;245.54;216.93;196.12;165.77
09.04.2024;169.49;163.86;160.01;159.31;163.84;179.06;226.94;261.25;317.27;262.83;225.41;207.54;190.14;175.63;169.03;178.7;191.22;233.96;279.08;325.7;260.33;225.12;206.59;180.21
10.04.2024;169.49;163.86;160.01;159.31;163.84;179.06;226.94;261.25;317.27;262.83;225.41;207.54;190.14;175.63;169.03;178.7;191.22;233.96;279.08;325.7;260.33;225.12;206.59;180.21
11.04.2024;169.49;163.86;160.01;159.31;163.84;179.06;226.94;261.25;317.27;262.83;225.41;207.54;190.14;175.63;169.03;178.7;191.22;233.96;279.08;325.7;260.33;225.12;206.59;180.21
12.04.2024;158.29;149.25;145.37;144.69;148.2;167.39;207.8;243.75;312.81;244.1;221.41;207.08;192.83;181.29;181.64;193.9;209.35;239.39;282.14;322.5;248.7;216.78;204.35;180.8
13.04.2024;171.03;157.76;150.03;148.09;145.89;150.96;155.93;164.97;167.81;155.31;124.54;108.93;91.54;78.97;74.49;90.68;111.5;150.98;191.42;221.91;217.54;193.17;182.71;164.1
14.04.2024;163.39;143.98;141.08;136.32;136.47;133.31;131.1;135.11;137.62;130.22;116.62;106.8;93.56;42.87;12.81;23.97;65.14;109.95;165.2;207.38;218.95;202.29;197.71;177.18
15.04.2024;148.66;139.92;139.5;135.24;137.83;157.95;211.87;244.92;318.89;273.29;230.05;203.58;176.6;139.66;117.02;126.89;146.39;209.07;270.1;315.19;245.86;220.2;198.37;168.39
16.04.2024;164.99;159.12;155.62;154.83;159.16;173.67;220.43;255.62;323.09;271.56;232.64;213.96;195.07;178.39;170.15;178.86;188.62;228.39;273.33;322.58;254.27;221.9;201.46;175.02
17.04.2024;164.99;159.12;155.62;154.83;159.16;173.67;220.43;255.62;323.09;271.56;232.64;213.96;195.07;178.39;170.15;178.86;188.62;228.39;273.33;322.58;254.27;221.9;201.46;175.02
18.04.2024;164.99;159.12;155.62;154.83;159.16;173.67;220.43;255.62;323.09;271.56;232.64;213.96;195.07;178.39;170.15;178.86;188.62;228.39;273.33;322.58;254.27;221.9;201.46;175.02
19.04.2024;148.03;142.14;139.53;140.32;144.73;161.67;200.25;238.79;320.16;254.29;236.6;221.88;206;192.93;190.84;196.55;207.82;234.81;278.7;319.1;244.04;216.77;202.64;181.12
20.04.2024;164.37;150.85;146.69;144.08;141.84;145.72;152.73;165.24;175.11;165.56;140.5;128.81;122;106.09;97.34;98.95;110.28;142.05;183.75;214.6;217.08;196.28;183.18;162.63
21.04.2024;158.3;138.31;133.52;130.83;132.65;130.4;127.13;130.76;135.11;125.88;115.21;111.42;105.34;60.23;26.67;32.91;63.74;111.16;164.74;203.6;217.77;204.3;196.66;173.78
22.04.2024;152.54;143.93;143.12;138.38;141.04;159.33;211.5;245.29;330.07;280.72;235.6;212.76;189.22;153.73;134.28;140.95;159.54;218.09;272.53;314.54;242.63;218.42;196.47;163.03
23.04.2024;156.59;151.04;147.06;146.22;150.85;165.19;210.46;244.05;313.91;261.12;223.02;206.69;187.55;171.13;160.78;170.2;180.33;224.06;269.15;318.02;250.18;220.16;199.54;174.86
24.04.2024;156.59;151.04;147.06;146.22;150.85;165.19;210.46;244.05;313.91;261.12;223.02;206.69;187.55;171.13;160.78;170.2;180.33;224.06;269.15;318.02;250.18;220.16;199.54;174.86
25.04.2024;156.59;151.04;147.06;146.22;150.85;165.19;210.46;244.05;313.91;261.12;223.02;206.69;187.55;171.13;160.78;170.2;180.33;224.06;269.15;318.02;250.18;220.16;199.54;174.86
26.04.2024;161.27;155.31;152.31;151.38;154.65;170.49;207.73;246.22;331.28;260.09;241.39;227.57;211.44;197.41;195.24;201.69;214.45;239.18;282.86;328.06;250.31;225.41;210.14;188.88
27.04.2024;176.1;159.16;155.04;151.16;150.15;151.56;157.98;167.09;174.8;164.31;140.92;130.19;123.37;108.39;98.67;98.44;109.55;140.8;175.72;205.23;210.79;195.24;181.65;160.88
28.04.2024;149.29;128.9;123.09;119.59;120.82;119.92;116.57;119.39;122.52;121.93;100.83;96;85.38;53.29;27.55;25.36;51.41;103.65;158.87;199.05;215.12;206.74;198.23;176.47
29.04.2024;158.5;151.72;149.51;145.42;146.13;167.47;221.71;257.98;348.91;296.36;251.31;229.41;205.54;172.91;152.88;158.42;175.7;234.18;289.78;331;258.61;238.1;214.11;180.27
30.04.2024;170.2;162.57;157.25;154.78;158.21;173.36;217.09;249.35;314.37;266.23;228.16;209.4;187.37;168.63;157.91;166.96;180.34;225.12;269.23;313.94;252.06;227.76;208.54;186.03
01.05.2024;63.83;61.27;58.19;53.63;53.71;55.03;49.19;53.61;72.83;77.27;74.86;76.97;72.38;60.73;59.67;57.1;60.09;99.22;151.73;215.12;132.57;128.62;126.33;95.33
02.05.2024;175.85;167.97;162.47;159.92;163.46;179.11;224.3;257.62;308.49;261.25;223.89;205.48;183.87;165.48;154.96;163.84;176.97;220.91;264.19;308.07;260.42;235.32;215.46;192.21
03.05.2024;189.84;182.16;177.87;175.39;177.3;193.38;230.26;265.57;338.66;275.43;251.7;228.84;207.01;186.48;173.12;175.85;185.72;217.52;267.93;310.22;249.5;229.31;216.01;194.35
04.05.2024;187.34;168.14;165.12;160.14;161.57;163.43;171.67;180.59;186.59;173.36;150.48;139.39;132.64;112.94;101.14;106.12;120.74;159.11;193.9;224.95;231.84;219.17;205.69;184.32
05.05.2024;167.28;149.97;142.02;134.68;132.5;132.45;126.94;129.29;133.32;129.11;104.24;98.51;88.07;47.33;14.41;14.07;48.69;110.06;170.04;203.93;218.61;210.68;202.36;177.91
06.05.2024;163.51;152.8;149.84;145.12;145.8;166.85;224.3;259.14;333.63;284.6;245.8;225.42;201.65;170.23;150.91;155.35;173.49;230.37;279.94;319.35;264.58;243.5;220.9;190.85
07.05.2024;178.57;169.05;162.89;159.58;162.7;177.71;221.91;252.94;299.94;260.15;225.61;207.68;188.84;170.17;159.77;167.4;179.23;219.99;261.17;302.13;259.17;237.47;217.59;193.24
08.05.2024;178.57;169.05;162.89;159.58;162.7;177.71;221.91;252.94;299.94;260.15;225.61;207.68;188.84;170.17;159.77;167.4;179.23;219.99;261.17;302.13;259.17;237.47;217.59;193.24
09.05.2024;137.31;124.98;115.55;112.19;109.9;107.38;104.56;109.53;158.41;157.6;157.36;156.61;153.63;133.52;125.29;123.74;133.19;154.7;176.13;199.33;145.51;149.21;153.43;130.11
10.05.2024;148.44;138.66;130.82;127.03;131.34;142.38;172.89;208.42;245.57;235.92;212.88;211.84;200.69;170.3;155.84;162.77;169.96;197.59;239.3;259.54;217.88;209.65;208.69;182.08
11.05.2024;169.73;151.15;144.92;139.8;140.78;141.42;146.97;156.91;159.61;144.26;123.58;104.69;97.26;78.96;66.58;70.92;84.38;129.62;173.97;208.52;217.64;209.76;200.72;177.46
12.05.2024;153.41;137.11;128.1;117.4;115.01;112.3;103.93;109.36;109.82;102.55;74.17;70.61;58.99;21.17;-4.43;0.58;32.26;98.19;168.01;202.37;218.42;212.72;205.39;179.15
13.05.2024;167.23;155.99;151.07;148.49;149.7;167.88;217.28;249.39;306.64;269.13;239.6;229.49;215.79;206.06;199.69;199.18;204.82;237.15;272.88;305.23;262.52;243.27;223.72;194.4
14.05.2024;178.53;168.44;161.95;158.69;161.47;177.95;221.64;251.04;294.13;261.37;233.22;221;203.7;187.43;176.89;180.85;190.5;223.86;259.08;293.95;257.05;238.85;221.16;194.57
15.05.2024;178.53;168.44;161.95;158.69;161.47;177.95;221.64;251.04;294.13;261.37;233.22;221;203.7;187.43;176.89;180.85;190.5;223.86;259.08;293.95;257.05;238.85;221.16;194.57
16.05.2024;178.53;168.44;161.95;158.69;161.47;177.95;221.64;251.04;294.13;261.37;233.22;221;203.7;187.43;176.89;180.85;190.5;223.86;259.08;293.95;257.05;238.85;221.16;194.57
17.05.2024;189.26;176.13;169.21;165.5;167.92;186.48;224.9;255.63;295.74;262.22;237.25;217.42;199.82;176.56;161.77;164.18;174.01;207.79;246.16;270.76;237.63;227.71;217.73;196.75
18.05.2024;162.07;145.32;138.22;132.04;133.03;133.08;137.45;146.38;147.8;137.81;119.01;101.71;96.18;75.42;63.13;68.06;81.39;120.15;167.94;204.92;214.06;211.5;205.78;184.5
19.05.2024;158.92;141.68;131.69;120.58;117.71;114.16;105.56;111.09;110.11;103.55;76.2;71.86;60.92;23.26;-10.94;-8.81;26.82;98.12;164.97;201.43;217.04;215.14;208.34;181.84
20.05.2024;117.44;104.57;97.99;90.53;90;97.17;104.39;111.62;148.91;152.7;148.52;155.32;149.37;125.35;119.22;120.21;128.23;143.69;176.89;196.9;163.69;166.33;165.84;137.47
21.05.2024;182.78;171.59;164.18;160.06;162.77;179.29;223.97;255.89;291.12;256.81;230.48;219.14;202.64;187.43;176.61;180.07;189.77;222.67;259.32;293.03;262.36;244.38;227.98;200.5
22.05.2024;182.78;171.59;164.18;160.06;162.77;179.29;223.97;255.89;291.12;256.81;230.48;219.14;202.64;187.43;176.61;180.07;189.77;222.67;259.32;293.03;262.36;244.38;227.98;200.5
23.05.2024;182.78;171.59;164.18;160.06;162.77;179.29;223.97;255.89;291.12;256.81;230.48;219.14;202.64;187.43;176.61;180.07;189.77;222.67;259.32;293.03;262.36;244.38;227.98;200.5
24.05.2024;190.35;174.71;166.72;162.64;164.39;182.26;223.93;255.18;288.44;255.69;229.73;210.6;193.67;170.12;156.08;159.72;169.54;205.45;242.46;265.78;236;225.7;217.27;194.86
25.05.2024;160.51;141.49;131.6;125.4;125.84;124.96;128.75;138.28;140.77;131.49;110.69;92;87.08;64.84;52.27;61.29;76.15;115.7;160.01;199.03;208.9;206.75;202.69;180.73
26.05.2024;159.11;142.77;133.18;120.78;116.53;111.42;104.53;111.26;111.24;106.47;79.49;75.8;65.26;34.46;5.81;10.44;45.71;106.88;166.7;201.28;212.89;211.06;209.09;182.3
27.05.2024;174.01;159.66;154.35;150.66;151.93;168.23;219.89;250.32;291.2;262.87;245.75;238.01;223.65;213.83;206.92;207.5;213.61;239.8;267.12;293;264.7;247.7;231.38;206.36
28.05.2024;187.59;175.1;168.08;164.11;166.44;181.52;223.91;256.74;292.7;261.39;236.32;224.53;210.39;195.04;186.91;189.59;198.74;226.38;259.16;289.81;261.23;245.59;229.93;201.68
29.05.2024;187.59;175.1;168.08;164.11;166.44;181.52;223.91;256.74;292.7;261.39;236.32;224.53;210.39;195.04;186.91;189.59;198.74;226.38;259.16;289.81;261.23;245.59;229.93;201.68
30.05.2024;187.59;175.1;168.08;164.11;166.44;181.52;223.91;256.74;292.7;261.39;236.32;224.53;210.39;195.04;186.91;189.59;198.74;226.38;259.16;289.81;261.23;245.59;229.93;201.68
31.05.2024;186.06;168.97;160.57;157.15;158.56;175.5;217.66;247.57;275.28;246.14;219.8;201.01;185.5;163.78;151.04;155.34;164.97;202.43;237.69;256.27;227.62;219.91;212.45;189.69
01.06.2024;157;137.68;125.71;118.97;118.05;117.33;122.4;131.39;133.5;122.05;99.78;78.39;70.57;48.66;31.99;43.53;59.23;95.95;147.64;187.69;201.19;202.3;199.55;178.76
02.06.2024;158.34;140.33;130.09;117.07;114.03;107.21;99.77;107.9;105.65;93.38;77.35;74.89;68.38;38.01;8.92;16.06;49.66;106.64;168.62;201.26;215.34;216.36;214.77;186.66
03.06.2024;177.44;163.47;158.06;154.84;156.91;170.76;220.29;249.57;292.6;265.45;248.65;240.11;226.21;212.99;205.77;206.02;214.14;240.41;266.73;294.04;263.35;246.49;231.07;207.85
04.06.2024;187.48;174.86;168.69;165.01;167.03;180.35;221.27;254.88;294.97;262.77;239.15;229.06;218.33;205.45;198.5;199.73;207.09;232.83;266.02;300.48;266.2;248.26;232.1;202.41
05.06.2024;187.48;174.86;168.69;165.01;167.03;180.35;221.27;254.88;294.97;262.77;239.15;229.06;218.33;205.45;198.5;199.73;207.09;232.83;266.02;300.48;266.2;248.26;232.1;202.41
06.06.2024;187.48;174.86;168.69;165.01;167.03;180.35;221.27;254.88;294.97;262.77;239.15;229.06;218.33;205.45;198.5;199.73;207.09;232.83;266.02;300.48;266.2;248.26;232.1;202.41
07.06.2024;190.78;170.38;161.21;157.84;158.72;174.73;219.95;249.55;278.04;252.12;226.52;211.08;198.73;179.2;171.48;175.73;182.59;218.97;247.91;261.77;230.96;223.4;216.24;193.92
08.06.2024;156.33;135.87;123.47;118.09;114.64;113.23;118.1;125.87;129.31;119.2;99;79.23;69.14;49.89;35.59;43.07;61.55;95.58;145.94;186.37;198.67;199.83;196.93;175.47
09.06.2024;155.24;136.76;126.64;113.78;109.37;100.46;95.75;101.8;99.17;92.31;80.1;77.59;70.28;44.64;20.05;27.32;56.73;107.75;164.44;196.79;211.42;214.34;214.8;188.89
10.06.2024;175.41;162.37;156.7;153.48;154.11;169.43;215.01;241.8;279.68;259.17;246.11;238.67;223.75;205.83;198.21;199.08;205.72;230.21;253.65;283.85;255.33;240.72;226.67;203.34
11.06.2024;186.34;174.19;168.08;163.98;165.7;178.74;216.91;247.12;283.78;257.25;235.6;225.36;214.95;202.68;196.55;198.68;206.24;232.36;261.74;291.61;257.83;242.01;228.02;201.12
