DWH_REFERENZPREISE_DE;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
12.10.2023;117.95;112.32;107.06;102.44;106.67;119.69;155.43;183.03;221.55;206.62;188.73;175.34;161.61;153.03;151.47;156.65;167.92;193.86;213.62;223.58;169.74;148.1;135.64;121.75
13.10.2023;122.12;116.39;113.52;112.1;116.39;126.1;154.81;181.69;214.59;197.13;182.12;165.85;153.72;141.7;134.44;139.71;158.18;191.22;210.04;221.67;164.74;136.8;129.81;108.59
14.10.2023;111.64;105.24;103.16;99.71;99.17;100.28;103.82;119.22;132.48;137;129.63;113.86;101.2;91.58;89.29;97.77;109.77;142.06;163.84;176.21;152.46;133.32;122.77;105.93
15.10.2023;98.04;87.97;83.83;81.63;76.75;79.28;83.15;91.87;104.36;100.17;90.34;84.56;71.9;59.19;58.04;76.98;93.94;133.69;161.16;172.14;152.14;130.9;120.6;108.82
16.10.2023;94.19;84.7;78.17;71.75;73.82;98.19;147.81;180.4;216.28;200.28;177.23;163.06;143.04;138.46;135.59;145.9;162.67;196.61;218.24;234.03;177.43;152.98;136.57;118.04
17.10.2023;111.1;105.41;99.28;95.19;101.78;116.06;152.89;184.7;220.1;204.6;184.6;169.44;154.99;146.72;145.79;153.57;167.35;195.56;215.19;220.71;168.97;144.33;132.42;116.38
18.10.2023;111.1;105.41;99.28;95.19;101.78;116.06;152.89;184.7;220.1;204.6;184.6;169.44;154.99;146.72;145.79;153.57;167.35;195.56;215.19;220.71;168.97;144.33;132.42;116.38
19.10.2023;111.1;105.41;99.28;95.19;101.78;116.06;152.89;184.7;220.1;204.6;184.6;169.44;154.99;146.72;145.79;153.57;167.35;195.56;215.19;220.71;168.97;144.33;132.42;116.38
20.10.2023;117.8;111;107.37;104.86;109.1;119.97;149.7;179.19;208.66;188.51;171.53;155.67;144.18;131.51;125.93;133.07;155.19;190.31;204.92;213.34;158.94;131.48;125.26;102.64
21.10.2023;105.99;99.09;97.16;93.13;91.86;93.47;97.71;114.57;129.67;133.84;125.66;108.87;95.94;86.11;83.71;91.98;105.56;137.33;160.28;168.49;143.36;123.65;113.29;95.9
22.10.2023;93.78;84.61;81.64;79.3;75.79;78.12;79.65;88.84;99.39;94.13;84.48;79.29;67.52;56.98;59.09;79.58;94.99;133.41;159.07;165.93;143.68;122.89;112.09;99.85
23.10.2023;90.52;84.93;80.38;74.87;79.44;100.22;147.17;179.9;212.02;195.11;173.63;162.58;148.1;145.56;146.53;158.31;173.51;202.14;218.04;227.59;174.32;149.87;132.55;114.72
24.10.2023;108.14;101.37;94.74;90.37;96.65;111.61;148.23;182.15;212.7;196.41;175.55;161.98;149.46;143.99;144.46;153.44;167.49;198.44;215.73;213.21;166.67;141.25;130.84;114.16
25.10.2023;108.14;101.37;94.74;90.37;96.65;111.61;148.23;182.15;212.7;196.41;175.55;161.98;149.46;143.99;144.46;153.44;167.49;198.44;215.73;213.21;166.67;141.25;130.84;114.16
26.10.2023;108.14;101.37;94.74;90.37;96.65;111.61;148.23;182.15;212.7;196.41;175.55;161.98;149.46;143.99;144.46;153.44;167.49;198.44;215.73;213.21;166.67;141.25;130.84;114.16
27.10.2023;112.69;107.3;103.76;102.86;109.19;121.41;155.58;187.88;214.66;195.81;180.52;164.31;155.67;143.62;144.56;152.49;172.28;200.78;212.16;213.97;164.03;143.11;137.54;119.37
28.10.2023;118.59;109.95;108.42;105.74;104.88;106.96;109.4;125.32;138.82;141.17;131.44;114.78;103.72;95.13;95.42;106.28;121.79;150.41;168.91;174.16;144.58;126.87;119.59;102.84
29.10.2023;94.05;82.52;81.75;78.63;80.56;79.38;83.57;91.09;99.95;95.34;88.34;84.61;79.24;68.09;74.24;90.87;105.81;135.12;148.83;151.7;127.35;110.9;105.38;93.56
30.10.2023;84.24;80.95;77.87;72.36;77.17;94.58;139.49;173.51;201.19;182.24;161.62;152.49;143;143.65;147.58;165.11;177.28;208.33;219.36;220.3;169.56;147;130.09;112.57
31.10.2023;110;104.73;97.93;95.05;100.46;115.44;148.46;182.11;207.57;190.38;170.79;160.43;148.72;147.03;151.17;162.67;175.98;204.24;213.66;205.17;163.66;141.18;132.29;114.47
01.11.2023;93.27;82.06;80.95;77.07;79.65;79.81;86.84;93.49;152.03;152.63;146.31;145.99;140.25;133.81;135.65;149.42;176.23;230.34;242.57;231.41;123.74;103.83;100.18;71.82
02.11.2023;120.67;114.88;107.43;104.27;110.2;126.63;162.86;199.76;259.78;238.27;213.76;200.78;186.13;184.02;189.19;203.59;220.25;255.62;267.41;256.79;179.53;154.87;145.12;125.57
03.11.2023;120.4;115.13;110.98;109.42;116.57;128.04;163.11;194.31;249.76;231.46;215.77;204.41;195.82;184.21;189.2;204.02;220.91;252.2;257.85;247.49;176.26;154.27;148.23;132.16
04.11.2023;132.58;125.06;122.99;119.29;118.43;119.32;126.36;143.13;155.13;157.57;150.81;137.51;129.62;122.02;122.63;136.7;150.13;177.15;189.36;185.98;158.51;140.25;135.44;117.6
05.11.2023;102.55;89.57;88.57;85.21;88.83;86.91;88.48;96.17;106.73;104.56;99.9;99.63;97.27;85.07;93.66;110.63;121.88;152.2;162.78;154.35;132.55;117.13;114.72;103.07
06.11.2023;93.45;90;86.19;81.18;85.99;100.78;150.68;186.9;239.91;218.42;196.87;187.7;183.56;190.15;201.88;221.97;233.66;268.69;270.08;259.35;178.28;157.44;145.31;127.01
07.11.2023;110.83;104.18;97.42;94.34;99.16;114.58;148.94;186.03;237.62;216.57;195.72;186.28;176.07;177.38;185.07;200.19;213.75;244.57;249.4;232.5;163.69;140.25;133.11;114.19
08.11.2023;110.83;104.18;97.42;94.34;99.16;114.58;148.94;186.03;237.62;216.57;195.72;186.28;176.07;177.38;185.07;200.19;213.75;244.57;249.4;232.5;163.69;140.25;133.11;114.19
09.11.2023;110.83;104.18;97.42;94.34;99.16;114.58;148.94;186.03;237.62;216.57;195.72;186.28;176.07;177.38;185.07;200.19;213.75;244.57;249.4;232.5;163.69;140.25;133.11;114.19
10.11.2023;108.36;105.08;102.85;100.72;107.3;117.95;149.73;182.24;231.41;217.98;205.17;197.19;189.03;180.51;188.88;201.26;211.31;238.38;233.37;216.24;156.29;137.05;135.03;121.18
11.11.2023;122.85;116.13;114.13;111.66;111.26;113.18;117.97;132.67;145.56;148.62;139.32;134.11;127.31;121.15;127.49;141.68;154.25;179.81;185.76;174.46;148.36;133.46;129.06;115.15
12.11.2023;103.18;92.04;92.42;88.05;90.36;88.93;89.23;97.5;106.64;106.67;106.05;110.58;109.46;100.16;110.16;124.34;136.12;157.78;163.4;148.76;129.56;115.93;113.81;100.82
13.11.2023;93.13;89.74;87.35;82.92;89.12;101.08;155.42;190.4;239.12;220.72;207.48;198.62;197.95;206.18;218.02;235.9;243.15;270.86;264.09;246.69;174.1;154.22;143.41;122.63
14.11.2023;114.37;108.66;101.76;98.11;103.42;117.27;150.59;186.79;235.17;217.71;200.5;193.85;186.77;190.43;200.05;215.2;227.06;254.7;251.8;231.25;167.37;145.02;137.93;118.33
15.11.2023;114.37;108.66;101.76;98.11;103.42;117.27;150.59;186.79;235.17;217.71;200.5;193.85;186.77;190.43;200.05;215.2;227.06;254.7;251.8;231.25;167.37;145.02;137.93;118.33
16.11.2023;114.37;108.66;101.76;98.11;103.42;117.27;150.59;186.79;235.17;217.71;200.5;193.85;186.77;190.43;200.05;215.2;227.06;254.7;251.8;231.25;167.37;145.02;137.93;118.33
17.11.2023;111.73;109.07;105.55;103.11;109.65;119.54;153.72;189.86;239.78;225.54;215.15;204.63;198.43;191.13;201.41;215.09;223.33;249.6;235.44;214.71;158.89;140.53;138.92;123.88
18.11.2023;125.67;120.83;118.24;116.06;116.5;118.96;124.12;136.45;149.36;153.65;143.31;140.08;135.55;130.73;137.61;149.29;160.48;183.83;184.4;168.19;143;130.64;127.06;115.35
19.11.2023;106.64;98.97;98.63;91.3;95.39;92.49;94.35;102.02;108.68;113.5;115.22;120.43;120.21;111.74;120.39;131.49;141.91;161;162.43;152.32;134.35;121.78;121.24;106.36
20.11.2023;98.91;95.94;93.39;89.66;94.71;104.43;156.79;197.31;246.36;230.25;219.68;215.26;216.16;223.57;234.99;249.91;254.9;277.88;267.92;248.05;179.38;160.23;148.95;125.24
21.11.2023;119.52;112.94;106.38;102.72;105.85;118.49;148.94;180.43;227.94;215.4;202.4;199.68;195.04;200.39;209.91;221.76;229.45;253.03;246.57;226.82;165.38;147.21;141.03;123.28
22.11.2023;119.52;112.94;106.38;102.72;105.85;118.49;148.94;180.43;227.94;215.4;202.4;199.68;195.04;200.39;209.91;221.76;229.45;253.03;246.57;226.82;165.38;147.21;141.03;123.28
23.11.2023;119.52;112.94;106.38;102.72;105.85;118.49;148.94;180.43;227.94;215.4;202.4;199.68;195.04;200.39;209.91;221.76;229.45;253.03;246.57;226.82;165.38;147.21;141.03;123.28
24.11.2023;117.38;114.56;111.7;109.82;115.96;124.73;154.43;188.7;238.42;228.27;220.28;211.72;205.38;200.45;209.76;221.31;225.47;247.22;230.96;211.28;155.53;142.78;141.25;126.1
25.11.2023;125.4;120.33;119.67;118.03;119.16;122.46;126;138.62;148.6;156.41;149.71;148.67;146.37;141.88;148.95;159.43;167.86;189.49;186.17;169.88;147.55;134.99;131.41;117.83
26.11.2023;105.73;97.51;96.43;88.82;91.08;87.9;89.03;95.97;104.08;112.42;117.26;126.44;126.68;119.08;126.42;135.44;144.4;162.64;162.59;151.62;133.3;121.96;122.44;107.08
27.11.2023;96.93;93.9;91.26;89.22;91.65;105.51;157.45;195.96;245.18;231.05;222.22;218.3;219.26;226;235.58;247.81;250.57;268.64;261.8;243.56;176.85;158.09;149.85;127.83
28.11.2023;120.63;114.9;108.97;106.31;110.34;121.72;149.37;180.5;233.13;223.73;213.52;210.97;206.67;210.4;218.89;228.65;234.88;252.31;242.42;224.76;162.7;147.39;140.76;123.11
29.11.2023;120.63;114.9;108.97;106.31;110.34;121.72;149.37;180.5;233.13;223.73;213.52;210.97;206.67;210.4;218.89;228.65;234.88;252.31;242.42;224.76;162.7;147.39;140.76;123.11
30.11.2023;120.63;114.9;108.97;106.31;110.34;121.72;149.37;180.5;233.13;223.73;213.52;210.97;206.67;210.4;218.89;228.65;234.88;252.31;242.42;224.76;162.7;147.39;140.76;123.11
01.12.2023;128.55;123.72;120.26;116;120.04;129.42;152.39;186.26;219.68;210.95;203.47;196.22;189.54;187.08;192.56;202.78;206.33;224.74;209.31;194.1;154.74;143.51;143.65;129.63
02.12.2023;132.74;129.16;128.29;127.07;127.36;130.1;134.57;148.49;160.24;169.57;164.51;164.99;162.72;156.75;161.66;170.28;177.5;197.8;195.39;177.06;160.23;149.34;145.19;131.29
03.12.2023;123.28;118.31;115.08;107.83;104.75;105.27;103.74;112.97;122.77;131.87;137.5;150.12;148.85;142.73;144.82;152.73;161.77;179.51;183.51;171.74;155.84;144.32;145.19;127.63
04.12.2023;120.94;116.1;112.12;109.08;111.37;126.26;174.05;208.68;241.29;231.89;226.32;222.77;222.18;226.51;234.21;238.96;241.27;251.42;245.8;232.84;187.18;169.81;163.99;143.1
05.12.2023;134.81;127.7;121.53;118.81;124.11;135.76;160.66;190.28;228.21;223.94;218.57;217.55;215.71;217;221.24;226.66;229.51;240.57;231.66;219.66;174.65;160.94;154.26;138.07
06.12.2023;134.81;127.7;121.53;118.81;124.11;135.76;160.66;190.28;228.21;223.94;218.57;217.55;215.71;217;221.24;226.66;229.51;240.57;231.66;219.66;174.65;160.94;154.26;138.07
07.12.2023;134.81;127.7;121.53;118.81;124.11;135.76;160.66;190.28;228.21;223.94;218.57;217.55;215.71;217;221.24;226.66;229.51;240.57;231.66;219.66;174.65;160.94;154.26;138.07
08.12.2023;144.07;137.79;133.33;128.25;132.91;143.33;162.88;192.83;232.54;226.41;221.12;214.78;208.94;205.47;208.94;213.55;216.2;229.91;215.1;206.21;161.79;155.69;155.2;140.65
09.12.2023;143.74;139.18;136.6;134.23;132.31;135.67;138.1;151.06;166.21;176.79;173.28;173.67;169.94;163.03;167.83;171.22;181.79;195.79;192.92;174.15;158.09;146.15;139.4;124.77
10.12.2023;115.84;111.56;109.9;103.16;99.45;99.19;98.86;107.04;119.54;131.98;139.28;151.43;148.34;146;147.94;155.09;164.38;179.33;182.1;174.23;156.89;149.4;151.78;129.22
11.12.2023;122.68;115.41;111.1;105.79;107.3;123.06;176.86;208.49;243.59;238.59;236.48;233.99;233.13;233.58;235.93;239.5;240.82;245.1;242.51;231.93;185.48;169.53;162.85;138.48
12.12.2023;145.75;139.3;132.61;129.86;135.16;148.03;168.91;196.4;238.54;235.32;230.69;230.76;228.11;227.92;230.99;233.98;236.85;245.83;239.61;229.02;183.19;170.68;164.08;148.27
13.12.2023;145.75;139.3;132.61;129.86;135.16;148.03;168.91;196.4;238.54;235.32;230.69;230.76;228.11;227.92;230.99;233.98;236.85;245.83;239.61;229.02;183.19;170.68;164.08;148.27
14.12.2023;145.75;139.3;132.61;129.86;135.16;148.03;168.91;196.4;238.54;235.32;230.69;230.76;228.11;227.92;230.99;233.98;236.85;245.83;239.61;229.02;183.19;170.68;164.08;148.27
15.12.2023;152.05;145.74;140.24;134.29;138.79;149.34;168.08;192.11;241.15;236.35;232.07;225.15;222.74;221.51;222.83;224.76;228.94;236.85;225.51;217.89;169.2;160.63;157.62;141.29
16.12.2023;149.94;146.07;143.3;141.24;138.63;141.81;146.44;159.17;172.05;182.79;182.87;182.18;179.74;172.22;173.45;176.29;185.52;194.03;192.66;176.11;161.34;148.19;140.57;124.89
17.12.2023;117.68;111.26;108.93;101.15;97.53;96.69;98.55;105.99;117.35;129.34;135.53;147.47;145.4;144.6;145.22;150.44;158.73;172.13;174.2;166.68;150.45;147.26;150.46;129.25
18.12.2023;121.02;113.22;107.96;102.43;102.16;119.56;170.23;201.28;236.22;232.38;230.01;228.7;228.19;228.51;230.29;232.94;233.6;236.61;233.65;225.81;181.95;168.65;163;141.5
19.12.2023;150.61;143.8;137.52;135.16;139.87;152.77;170.5;193.29;236.83;235.62;231.81;233.02;231.13;230.48;232.64;234.3;237.03;243.89;238.4;229.46;184.14;173.74;167.64;152.85
20.12.2023;150.61;143.8;137.52;135.16;139.87;152.77;170.5;193.29;236.83;235.62;231.81;233.02;231.13;230.48;232.64;234.3;237.03;243.89;238.4;229.46;184.14;173.74;167.64;152.85
21.12.2023;150.61;143.8;137.52;135.16;139.87;152.77;170.5;193.29;236.83;235.62;231.81;233.02;231.13;230.48;232.64;234.3;237.03;243.89;238.4;229.46;184.14;173.74;167.64;152.85
22.12.2023;156.86;149.9;145.54;139.13;142.83;152.95;167.4;184.77;236.35;233.46;230.01;227.2;224.3;224.79;224.65;224.72;228.34;232.61;225.02;217.85;167.5;160.82;157.35;142.12
23.12.2023;154.24;148.01;145.78;143.06;139.56;141.63;147.39;160.51;171.62;182.45;184.55;184.11;181.82;173.74;173.24;175.67;184.17;189.7;188.26;172.17;160.12;146.2;138.07;121.09
24.12.2023;74.51;38.82;30.29;27.76;34.97;35.15;32.08;60.28;66.4;73.15;77.93;72.93;68.13;58.03;43.77;69.76;92.41;123.48;103.31;59.12;92.3;78.34;126.79;78.84
25.12.2023;25.82;16.48;9.63;11.06;12.97;16.31;14.71;18.53;30.82;90.38;112.38;122.26;95.36;51.63;58.77;58.47;110.43;155.9;156.99;152.18;141.59;131.57;137.44;102.98
26.12.2023;72.02;64.15;59.9;50.06;48.65;54.96;61.89;78.23;97.26;108.52;110.35;117.92;118.43;114.97;115.39;118.58;128.58;149.88;164.02;152.63;112.41;98.75;98.26;82.68
27.12.2023;93.62;83.39;77.87;65.08;63.24;71.45;80.45;101.7;126.43;141.07;143.45;153.3;153.96;149.47;150.01;154.16;167.15;194.84;213.23;198.42;146.14;128.37;127.74;107.49
28.12.2023;93.62;83.39;77.87;65.08;63.24;71.45;80.45;101.7;126.43;141.07;143.45;153.3;153.96;149.47;150.01;154.16;167.15;194.84;213.23;198.42;146.14;128.37;127.74;107.49
29.12.2023;91.73;81.71;76.3;63.77;61.97;70.01;78.83;99.65;123.88;138.22;140.56;150.2;150.85;146.45;146.98;151.05;163.78;190.91;208.93;194.42;143.19;125.78;125.16;105.32
30.12.2023;98.72;87.94;82.12;68.63;66.69;75.34;84.84;107.25;86.57;96.59;98.22;104.96;105.41;102.33;102.71;105.55;114.44;133.4;145.99;135.85;154.1;135.37;134.7;113.35
31.12.2023;62.21;55.41;51.74;43.24;42.02;47.47;53.46;67.58;54.55;60.86;61.89;66.13;66.42;64.48;64.72;66.51;72.11;84.06;91.99;85.6;97.1;85.3;84.88;71.42
01.01.2024;107.85;95.44;84.01;81.43;85.25;88.27;108.19;142;154.74;178.13;182.6;183.21;179.84;174.8;171.43;175.19;199.08;223.82;235.72;215.37;187.19;155.27;154.92;122.69
02.01.2024;128.06;118.1;109.02;99.42;99.79;116.24;171.21;209.23;207.66;207.63;198.51;199.26;193.06;191.02;197.68;207.58;214.57;232.73;226.38;210.73;208.11;183.57;175.13;139.48
03.01.2024;128.06;118.1;109.02;99.42;99.79;116.24;171.21;209.23;207.66;207.63;198.51;199.26;193.06;191.02;197.68;207.58;214.57;232.73;226.38;210.73;208.11;183.57;175.13;139.48
04.01.2024;128.06;118.1;109.02;99.42;99.79;116.24;171.21;209.23;207.66;207.63;198.51;199.26;193.06;191.02;197.68;207.58;214.57;232.73;226.38;210.73;208.11;183.57;175.13;139.48
05.01.2024;160.12;149.24;141.83;129.96;131.23;145.15;176.48;208.79;221.15;214.46;203.3;198.38;191.87;184.46;193.94;206.22;220.05;248.28;251.99;232.67;229.57;215.03;207.89;188.9
06.01.2024;166.73;165.21;165.12;155.53;151.57;151.31;157.95;175.03;190.6;201.53;191.23;179;171.97;163.81;155.77;152.94;163.6;182.2;184.56;166.6;152.87;129.73;120.17;105.3
07.01.2024;93.84;87.71;84.2;76.65;75.77;76.48;74.68;80.68;101.6;122.97;131.21;139.73;137.91;128.79;128.83;132.74;139.63;157.68;171.52;161.13;147.66;141.12;143.02;126.91
08.01.2024;119.2;109.4;107.89;95.57;101.77;124.26;185.35;241.41;240.99;234.57;221.8;216.59;207.27;204.43;209.16;218.83;229.93;250.15;251.97;232.72;236.59;214.52;203.99;181.16
09.01.2024;135.91;127.17;118.95;110.85;111.71;126.65;173.86;210.25;217.86;217.17;206.82;204.7;197;193.71;200.11;208.93;215.45;234.12;229.91;212.86;203.82;181.72;172.91;142.52
10.01.2024;135.91;127.17;118.95;110.85;111.71;126.65;173.86;210.25;217.86;217.17;206.82;204.7;197;193.71;200.11;208.93;215.45;234.12;229.91;212.86;203.82;181.72;172.91;142.52
11.01.2024;135.91;127.17;118.95;110.85;111.71;126.65;173.86;210.25;217.86;217.17;206.82;204.7;197;193.71;200.11;208.93;215.45;234.12;229.91;212.86;203.82;181.72;172.91;142.52
12.01.2024;152.1;144.02;137.24;127.65;130.09;142.98;172.06;205.76;224.31;218.37;208.35;203.93;196.75;188.84;196.06;207.62;217.93;242.29;245.01;226.95;217.7;203.66;196.61;179.16
13.01.2024;161.45;159.16;159.1;151.14;147.16;146.97;152.65;169.07;185.74;198.53;191.55;181.74;173.34;164.83;158.62;158.86;168.54;186.51;190.77;174;160.41;140.29;132.78;119.01
14.01.2024;111.44;103.74;100.66;93.89;92.97;93.48;91.7;98.02;117.19;135.96;139.03;145.47;143.18;134.52;134.76;138.72;145.61;165.72;178.19;166.74;150.83;141.78;142.27;125.66
15.01.2024;117.95;105.64;104.15;93.67;99.2;121.27;179.39;229.87;235.26;228.71;216.23;210.24;200.67;197.62;202.2;210.47;220.81;240.52;241.91;225.98;224.32;203.93;193.88;173.86
16.01.2024;135.4;127.37;120.33;113.42;114.53;128.55;171.7;207.19;218.62;216.94;207.86;204.45;196.6;192.86;197.61;204.8;210.25;227.48;224.27;207.63;195.52;175.26;166;137.91
17.01.2024;135.4;127.37;120.33;113.42;114.53;128.55;171.7;207.19;218.62;216.94;207.86;204.45;196.6;192.86;197.61;204.8;210.25;227.48;224.27;207.63;195.52;175.26;166;137.91
18.01.2024;135.4;127.37;120.33;113.42;114.53;128.55;171.7;207.19;218.62;216.94;207.86;204.45;196.6;192.86;197.61;204.8;210.25;227.48;224.27;207.63;195.52;175.26;166;137.91
19.01.2024;142.37;135.02;128.06;119.75;122.98;134.94;161.82;194.73;213.52;209.36;199.1;197.87;191.16;185.36;190.87;201.31;210.53;232.85;235.26;217.59;206.1;191.23;184.37;167.76
20.01.2024;152.2;149.8;149.62;142.1;137.16;139.59;142.81;161.89;176.96;189.73;182.91;176.07;167.19;157.37;153.31;153.77;164.33;181.65;186.85;171.35;156.48;136.75;134.14;118.09
21.01.2024;107.75;101.32;97.86;92.84;90.97;91.38;89.62;95.67;112.88;128.96;131.71;137.64;135.39;126.95;127.47;131.65;141.07;168.42;180.11;170.77;156.01;146.5;147.13;130.75
22.01.2024;124.82;113.79;111.58;103.24;106.36;124.55;177.63;222.52;244.13;235.82;221.17;214.73;202.77;197.87;200.44;206.43;216.38;240.13;243.77;227.68;209.2;189.05;180.07;160.07
23.01.2024;137.12;130.81;127.35;124.58;127.5;141.2;174.85;207.68;232.16;220.34;208.69;200.63;191.81;187.83;192.56;202.33;208.4;227.9;228.64;210.66;186.56;169.15;160.79;137.59
24.01.2024;137.12;130.81;127.35;124.58;127.5;141.2;174.85;207.68;232.16;220.34;208.69;200.63;191.81;187.83;192.56;202.33;208.4;227.9;228.64;210.66;186.56;169.15;160.79;137.59
25.01.2024;137.12;130.81;127.35;124.58;127.5;141.2;174.85;207.68;232.16;220.34;208.69;200.63;191.81;187.83;192.56;202.33;208.4;227.9;228.64;210.66;186.56;169.15;160.79;137.59
26.01.2024;129.8;124;117.73;115.12;118.6;130.69;158.83;195.81;226.91;214.76;200.26;197.37;188;182.36;182.81;193.92;198.48;221.76;219.51;201.73;177.58;163.86;156.63;136.87
27.01.2024;135.8;131.48;130.43;124.35;121.96;124.25;126.5;143.62;156.87;171.16;166.66;164.76;154.2;140.2;138.17;142.17;154.1;177.72;182.27;164.76;150.27;135.06;137.11;121.95
28.01.2024;118.43;111.27;108.49;104.41;101.3;100.82;96.92;102.42;115.18;123.66;124.55;129.22;130.39;121.5;119.12;126.1;137.92;167.77;180.32;173.07;156.48;145.6;149.48;134.4
29.01.2024;123.47;112.53;112.12;107.43;108.2;126.18;177.12;217.44;245.44;234.9;219.31;210.44;198.99;191.67;192.47;203.15;212.31;239;248.94;233.8;204.53;185.63;176.53;159.23
30.01.2024;149.96;144.75;141.23;138.36;140.74;152.26;181.58;215.15;245.73;231.64;213.98;203.24;192.99;189.34;194.07;205.42;214.15;236.62;243.21;224.9;193.01;176.35;168.27;149.18
31.01.2024;149.96;144.75;141.23;138.36;140.74;152.26;181.58;215.15;245.73;231.64;213.98;203.24;192.99;189.34;194.07;205.42;214.15;236.62;243.21;224.9;193.01;176.35;168.27;149.18
01.02.2024;153.01;147.69;144.1;141.17;143.6;155.36;185.27;219.52;256.6;241.89;223.45;212.23;201.53;197.71;202.65;214.5;223.63;247.09;253.97;234.85;196.93;179.94;171.69;152.21
02.02.2024;145.73;141.7;136.38;133.58;136.43;146.01;173.95;208.91;247.9;229.17;209.99;205.17;195.91;187.2;183.87;195.33;206;228.5;230.64;212.6;178.74;163.94;157.5;137.7
03.02.2024;142.18;137.62;134.27;128.56;127.8;131.21;132.98;149.63;162.89;173.74;167.87;165.39;152.51;141.09;142.29;151.57;169.88;195.42;203.79;185.04;167.91;148.98;151.19;136.08
04.02.2024;130.44;124.18;121.22;118.17;115.63;115.08;109.99;115.66;127.47;131.96;132.12;135.16;131.4;123.4;121.11;129.2;144.53;177.53;189.09;180.46;162.76;149.88;152.3;134
05.02.2024;114.45;97.97;97.18;92.99;94.66;115.09;160.78;196.82;232.06;219.17;203.41;192.24;180.89;174.59;177.44;190.01;202.83;237.47;252.29;236.88;197.88;177.59;170.91;152.82
06.02.2024;146.7;141.52;138.17;136.07;139.08;150.94;182.32;215.79;256.4;240.64;221.28;209.02;196.8;190.84;194.17;204.69;213.91;238.15;250.07;230.86;187.99;173.06;164.79;146.27
07.02.2024;146.7;141.52;138.17;136.07;139.08;150.94;182.32;215.79;256.4;240.64;221.28;209.02;196.8;190.84;194.17;204.69;213.91;238.15;250.07;230.86;187.99;173.06;164.79;146.27
08.02.2024;146.7;141.52;138.17;136.07;139.08;150.94;182.32;215.79;256.4;240.64;221.28;209.02;196.8;190.84;194.17;204.69;213.91;238.15;250.07;230.86;187.99;173.06;164.79;146.27
09.02.2024;137.93;132.46;128.24;125.86;129.36;138.96;165.06;199.62;238.13;219.43;199.41;191.04;184.01;174.34;167.28;177.09;186.84;207.28;213.79;196.8;159.18;147.92;142.03;120.29
10.02.2024;123.67;117.7;112.46;108.45;107.18;109.71;110.96;127;138.54;144.12;141.91;134.67;123.85;111.79;114.63;126.51;146.22;173.87;185.04;169.62;151.68;132.42;137.64;125.19
11.02.2024;114.41;109.27;108.78;104.91;101.94;103.64;99.7;106.29;117.36;121.63;120.06;121.21;117.19;104.16;101.53;110.63;126.26;162.04;177.07;168.27;151.13;137.31;142.03;123.63
12.02.2024;103.77;90.97;91.47;86.89;89.06;111.49;152.17;190.26;225.94;208.38;190.54;180.85;173.29;166.63;168.01;179.25;192.87;224.65;245;233.89;187.7;167.09;161.26;144.74
13.02.2024;140.78;135.64;133.32;131.8;135.11;146.89;179.72;212.61;254.83;232.13;209.29;197.23;185.9;181.11;184.21;195.97;209.45;236.03;252.47;236.42;185.61;170.52;162.95;144.05
14.02.2024;140.78;135.64;133.32;131.8;135.11;146.89;179.72;212.61;254.83;232.13;209.29;197.23;185.9;181.11;184.21;195.97;209.45;236.03;252.47;236.42;185.61;170.52;162.95;144.05
15.02.2024;140.78;135.64;133.32;131.8;135.11;146.89;179.72;212.61;254.83;232.13;209.29;197.23;185.9;181.11;184.21;195.97;209.45;236.03;252.47;236.42;185.61;170.52;162.95;144.05
16.02.2024;142.12;134.98;131.49;129.33;131.66;140.41;168.41;200.25;241.03;216.45;190.96;180.92;172.95;165.02;157.3;166.23;180.67;206.04;217.72;202.04;156.02;144.43;137.84;116.73
17.02.2024;113.5;108.51;106.72;104.19;103.83;107.72;109.67;124.81;134.06;135.67;130.74;121.05;109.92;97.88;101.08;114.03;133.03;166.01;178.79;164.89;145.52;124.15;131.48;118.25
18.02.2024;108.71;104.54;103.4;100.68;97.98;100.02;96.48;102.51;111.11;112.05;111.18;112.36;107.24;94.13;91.66;104.16;123.4;162.07;181.42;176.69;158.66;144.66;149.52;132.08
19.02.2024;112.12;102.15;102.91;98.33;101.05;123.05;163.27;201.29;246.86;222.56;196.32;184.67;176.88;169.78;170.74;185.93;203.24;236.54;264.8;250.63;190.2;165.57;160.6;142.02
20.02.2024;145.35;140.58;138.14;136.7;139.89;151.7;185.32;215.22;263.47;237.33;211.35;199.64;188.07;184.16;188.57;201.77;217.4;246.84;268.09;254.41;195.29;179.43;172.2;154.26
21.02.2024;145.35;140.58;138.14;136.7;139.89;151.7;185.32;215.22;263.47;237.33;211.35;199.64;188.07;184.16;188.57;201.77;217.4;246.84;268.09;254.41;195.29;179.43;172.2;154.26
22.02.2024;145.35;140.58;138.14;136.7;139.89;151.7;185.32;215.22;263.47;237.33;211.35;199.64;188.07;184.16;188.57;201.77;217.4;246.84;268.09;254.41;195.29;179.43;172.2;154.26
23.02.2024;154.44;147.06;144.52;142.97;144.27;153.53;181.34;210.78;258.68;232.06;207.41;193.75;184.86;174.21;167.23;174.88;188.88;215.92;229.43;217.16;161.96;152.45;145.66;124.67
