DWH_REFERENZPREISE_AT;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
18.12.2023;191.56;177.5;168.25;165.69;183.55;211.52;258.71;286.63;418.13;415.11;411.58;411.35;409.29;407.86;405.82;407.71;410.77;416.06;412.55;408.68;276.14;257.51;249.72;231.03
19.12.2023;229.49;221.3;215.97;210.12;215.31;234.22;265.25;289.75;429.4;425.96;421.99;422.65;414.52;414.96;417.57;421.26;428.76;433.94;430.32;418.59;276.71;259.98;252.98;237.68
20.12.2023;229.49;221.3;215.97;210.12;215.31;234.22;265.25;289.75;429.4;425.96;421.99;422.65;414.52;414.96;417.57;421.26;428.76;433.94;430.32;418.59;276.71;259.98;252.98;237.68
21.12.2023;229.49;221.3;215.97;210.12;215.31;234.22;265.25;289.75;429.4;425.96;421.99;422.65;414.52;414.96;417.57;421.26;428.76;433.94;430.32;418.59;276.71;259.98;252.98;237.68
22.12.2023;231.74;223.23;217.56;213.21;215.71;229.57;256.12;278.32;419.27;413.03;410.51;409.5;404.12;399.49;401.35;405.57;411.05;409.54;411.12;400.85;262.85;244.08;238.98;223.87
23.12.2023;237.56;221.71;219.49;208.81;206.77;215.83;230.5;247.6;258.06;263.88;263.99;262.52;259.81;255.83;254.44;257.73;261.48;270.13;270.06;263.89;254.38;236.45;228.6;213.73
24.12.2023;205.34;106.99;83.48;76.51;96.36;96.88;88.4;166.13;182.99;201.61;214.77;201;187.77;159.94;120.63;192.25;254.67;340.3;284.72;162.95;254.37;215.91;349.44;217.29
25.12.2023;91.34;58.28;34.05;39.1;45.87;57.7;52.05;65.55;124.8;365.95;454.99;495.02;386.09;209.06;237.97;236.73;447.1;631.23;635.64;616.14;500.82;465.36;486.12;364.23
26.12.2023;96.49;85.94;80.26;67.07;65.18;73.63;82.92;104.82;152.06;169.67;172.53;184.37;185.16;179.77;180.42;185.41;201.03;234.34;256.46;238.65;150.61;132.3;131.65;110.78
27.12.2023;140.25;124.93;116.66;97.5;94.74;107.04;120.53;152.36;220.34;245.84;250;267.15;268.3;260.47;261.42;268.65;291.29;339.55;371.6;345.79;218.93;192.31;191.37;161.03
28.12.2023;201.29;179.29;167.43;139.93;135.97;153.61;172.98;218.66;313.61;349.91;355.83;380.24;381.87;370.74;372.09;382.38;414.6;483.29;528.91;492.17;314.2;276;274.65;231.11
29.12.2023;168.28;149.89;139.97;116.98;113.68;128.42;144.61;182.8;263.46;293.95;298.92;319.43;320.8;311.45;312.58;321.22;348.3;406;444.32;413.46;262.67;230.74;229.61;193.21
30.12.2023;169.6;151.06;141.07;117.9;114.57;129.43;145.75;184.24;148.71;165.92;168.73;180.3;181.08;175.8;176.44;181.32;196.6;229.17;250.8;233.38;264.73;232.55;231.41;194.72
31.12.2023;105.49;93.96;87.75;73.33;71.26;80.5;90.65;114.6;92.5;103.2;104.95;112.15;112.63;109.35;109.74;112.78;122.28;142.54;156;145.16;164.66;144.64;143.93;121.12
01.01.2024;160.63;142.15;125.13;121.29;126.97;131.47;161.15;211.5;324.52;373.56;382.93;384.21;377.13;366.57;359.5;367.39;417.5;469.38;494.33;451.64;278.82;231.26;230.75;182.75
02.01.2024;181.56;170.56;164.4;158.46;164.44;184.73;226.96;271.11;423.84;421.3;411.55;407.36;398.62;389.32;395.05;404.13;416.21;442.24;436.11;421.17;254.58;229.98;217.51;194.82
03.01.2024;181.56;170.56;164.4;158.46;164.44;184.73;226.96;271.11;423.84;421.3;411.55;407.36;398.62;389.32;395.05;404.13;416.21;442.24;436.11;421.17;254.58;229.98;217.51;194.82
04.01.2024;181.56;170.56;164.4;158.46;164.44;184.73;226.96;271.11;423.84;421.3;411.55;407.36;398.62;389.32;395.05;404.13;416.21;442.24;436.11;421.17;254.58;229.98;217.51;194.82
05.01.2024;199.81;188.41;180.07;172.85;177.92;196.15;238.09;283.62;455.89;448.22;436.4;440.88;427.61;409.86;410.52;421.53;432.68;465.18;453.17;439.81;265.23;240.57;231.95;213.43
06.01.2024;220.29;208.65;200.59;193.36;191.93;199.18;208.59;228.33;245.24;260.37;258.61;253.58;249.09;239.06;234.5;237.88;246.08;260.25;272.25;263.64;238.65;214.4;211.04;194.79
07.01.2024;155.83;138.91;126.43;116.87;117.87;121.11;135.56;150.34;164.83;176.84;190.42;194.24;186.36;176.44;171.92;177.69;192.98;211.23;239.26;231.41;214.08;183.96;183.39;167.51
08.01.2024;173.09;154.67;148.64;138.3;156.1;187.36;232.73;292.1;415.55;424.41;411.99;417.47;417.51;388.31;403.48;415.33;427.39;444.6;428.94;423.68;279.61;253.93;241.49;219.91
09.01.2024;184.45;173.5;167.67;162.17;168.45;187.99;227.13;271.98;425.79;421.68;408.65;400.26;388.75;380.4;384.19;397.29;412.11;436.57;432.42;414.37;250.18;227.34;216.06;192.44
10.01.2024;184.45;173.5;167.67;162.17;168.45;187.99;227.13;271.98;425.79;421.68;408.65;400.26;388.75;380.4;384.19;397.29;412.11;436.57;432.42;414.37;250.18;227.34;216.06;192.44
11.01.2024;184.45;173.5;167.67;162.17;168.45;187.99;227.13;271.98;425.79;421.68;408.65;400.26;388.75;380.4;384.19;397.29;412.11;436.57;432.42;414.37;250.18;227.34;216.06;192.44
12.01.2024;194.53;182.1;174.4;167.12;172.73;193.41;233.29;277.62;444.83;437.98;423.5;425.06;408.65;390.36;391.95;405.29;416.9;447.21;436.63;419.39;253.2;228.82;220.69;203.19
13.01.2024;210.57;201.23;193.39;185.75;185.11;192.2;201.33;217.82;235.58;251.36;250.9;247.33;241.21;231.65;226.06;229.98;239.61;256.48;266.66;256.88;232.89;209.7;205.81;190.76
14.01.2024;161.69;146.38;134.33;124.9;125.58;130.2;142.33;157.48;171.56;184.28;195.47;200.41;192.22;181.23;176.23;182.58;196.86;216.25;241.61;233.56;216.97;190.61;189.9;173.99
15.01.2024;175.39;158.51;152.62;143.45;158.5;187.43;232.53;289.59;420.74;426.28;414.5;415.03;410.51;387.15;403.57;412.86;424.78;446.44;434.62;425.05;274.14;249.6;238.34;217.17
16.01.2024;189.2;178.42;172.24;166.93;172.49;191.83;232.58;275.03;430.86;428.15;414.65;405.84;393.72;384.11;386.18;401.39;415.92;438.46;434.33;415.96;252.04;228.84;217.32;194.19
17.01.2024;189.2;178.42;172.24;166.93;172.49;191.83;232.58;275.03;430.86;428.15;414.65;405.84;393.72;384.11;386.18;401.39;415.92;438.46;434.33;415.96;252.04;228.84;217.32;194.19
18.01.2024;189.2;178.42;172.24;166.93;172.49;191.83;232.58;275.03;430.86;428.15;414.65;405.84;393.72;384.11;386.18;401.39;415.92;438.46;434.33;415.96;252.04;228.84;217.32;194.19
19.01.2024;190.43;178.33;170.75;164.3;170.55;189.31;227.95;269.66;434.53;427.76;413.96;414.03;394.47;379.21;383.29;397.64;410.72;439.81;434.68;412.89;249.4;224.36;216.42;199.23
20.01.2024;202.94;193.14;186.46;182.16;181.51;188.26;197.51;213.69;230.74;248.15;248.11;243.98;236.91;227.61;221.76;225.85;234.6;252.46;261.82;252.55;228.91;206.84;202.03;187
21.01.2024;154.17;138.94;128.93;125.26;122.95;130.33;139.41;158.77;175.57;187.97;197.97;202.35;194.07;182.49;178.13;182.95;198.15;215.9;240.56;234.5;218.85;193.56;192.47;175.57
22.01.2024;175.74;161.39;155.06;149.44;161.12;184.41;223.24;280.25;427.71;428.25;415.17;415.34;406.88;383.93;398.19;405.68;417.25;442.47;426.97;417.19;257.02;232.05;221.66;199.86
23.01.2024;187.51;177.49;171.32;165.43;170.55;189.42;229.54;273.18;427.36;423.5;410.12;400.55;387.48;378.44;380.64;394.93;409.92;433.25;432.16;415.2;251.14;226.8;215.74;193.7
24.01.2024;187.51;177.49;171.32;165.43;170.55;189.42;229.54;273.18;427.36;423.5;410.12;400.55;387.48;378.44;380.64;394.93;409.92;433.25;432.16;415.2;251.14;226.8;215.74;193.7
25.01.2024;187.51;177.49;171.32;165.43;170.55;189.42;229.54;273.18;427.36;423.5;410.12;400.55;387.48;378.44;380.64;394.93;409.92;433.25;432.16;415.2;251.14;226.8;215.74;193.7
26.01.2024;191.13;179.72;172.63;166.85;172.47;190.66;229.29;269.32;430.79;423.23;409.16;406.79;387.06;373.14;377.5;391.35;405.13;430.63;427.12;407.48;246.95;222.33;214.34;195.86
27.01.2024;199.87;190.25;183.81;178.39;177.73;184.06;192.47;208.27;224.34;240.38;240.51;236;229.21;219.53;214.52;218.11;226.85;247.49;255.98;245.37;221.91;201.25;196.23;180.93
28.01.2024;160.48;147.32;139.4;136.88;133.96;140.96;142.54;167.74;185.56;200.08;203.9;209.24;199.63;187.62;183.5;187.95;204.82;228.1;239.78;233.82;219.95;202.89;200.88;181.79
29.01.2024;179.05;166.32;159.52;153.84;171.32;188.55;229.62;283.88;434.36;436.16;423.29;424;402.17;390.62;402.76;411.34;420.59;440.07;439.06;424.92;264.97;236.8;227.22;204.53
30.01.2024;194.29;184.52;178.31;172.61;177.32;195.5;236.66;281.2;439.49;433.37;417.71;406.19;390.08;380.45;383.24;398.81;414.49;437.34;441.12;423.43;256.23;230.84;220.53;199.36
31.01.2024;194.29;184.52;178.31;172.61;177.32;195.5;236.66;281.2;439.49;433.37;417.71;406.19;390.08;380.45;383.24;398.81;414.49;437.34;441.12;423.43;256.23;230.84;220.53;199.36
01.02.2024;205.4;195.07;188.51;182.48;187.47;206.68;250.2;297.29;460.79;454.35;437.9;425.81;408.92;398.82;401.76;418.08;434.52;458.52;462.51;443.93;270.89;244.05;233.15;210.76
02.02.2024;207.98;196.57;190.35;183.98;188.08;205.09;244.04;287.93;457.28;446.42;424.15;415.35;388.55;376.89;382.08;400.94;419.44;451.01;459.41;435.69;265.66;237.88;230.13;212.34
03.02.2024;214.17;204.31;197.32;192.07;190.72;195.89;202.72;219.53;235.73;251.33;251.17;246.06;237.22;227.04;222.12;226.05;238.93;264.26;272.64;259.29;236.87;214.54;208.98;193.78
04.02.2024;170.61;155.55;147.63;148.5;145.44;153.87;152.13;179.18;195.21;211.55;214.35;216.47;203.51;192.16;186.87;188.73;210.36;233.33;244.81;239.05;224.57;205.36;205.24;183.38
05.02.2024;178.26;168.06;159.37;155.98;171.62;188.24;230.19;288.41;439.95;437.92;420.73;422.4;397.35;387.88;397.21;411.79;420.95;446.95;450.47;435.68;271.95;241.24;232.25;209.96
06.02.2024;201.56;191.13;185.83;180.28;183.86;204.03;247.31;293.09;458.05;448.85;431.37;418.34;400.18;391.56;392.19;407.48;422.51;449.23;456.64;437.38;265.72;239.46;227.87;205.36
07.02.2024;201.56;191.13;185.83;180.28;183.86;204.03;247.31;293.09;458.05;448.85;431.37;418.34;400.18;391.56;392.19;407.48;422.51;449.23;456.64;437.38;265.72;239.46;227.87;205.36
08.02.2024;201.56;191.13;185.83;180.28;183.86;204.03;247.31;293.09;458.05;448.85;431.37;418.34;400.18;391.56;392.19;407.48;422.51;449.23;456.64;437.38;265.72;239.46;227.87;205.36
09.02.2024;199.59;189.13;183.52;178.23;181.27;199.58;241.96;280.5;446.64;436.31;415.77;405.99;377.84;366.04;369.32;384.31;400.82;428.4;441.57;414.98;252.95;226.51;219.13;202.01
10.02.2024;199.84;190.26;185.23;180.51;177.71;184.36;191.26;207.23;220.47;233.61;233.27;228.5;217.54;207.9;203.63;207.97;219.98;247.66;254.55;242.42;221.76;199.62;194.04;178.79
11.02.2024;154.9;140.66;131.82;133.62;125.5;135.8;136.24;165.5;181.57;198.1;198.42;199.98;185.54;175.18;170.64;174.31;192.83;218.21;231.89;228.28;213.16;192.25;192.02;169.19
12.02.2024;165.21;155.93;147.51;149.66;161.31;183.34;228.36;283.35;434.31;427.35;406.61;405.37;381.85;373.93;383.86;396.14;406.86;438.88;448.23;428.82;265.34;232.42;223.81;202.02
13.02.2024;192.3;182.98;177.75;173.89;175.98;195.86;241.82;284.04;446.3;433.45;414.17;400.64;382.74;374.95;376.2;390.46;406.13;437.37;450.67;433.74;261.05;233.86;222.64;200.94
14.02.2024;192.3;182.98;177.75;173.89;175.98;195.86;241.82;284.04;446.3;433.45;414.17;400.64;382.74;374.95;376.2;390.46;406.13;437.37;450.67;433.74;261.05;233.86;222.64;200.94
15.02.2024;192.3;182.98;177.75;173.89;175.98;195.86;241.82;284.04;446.3;433.45;414.17;400.64;382.74;374.95;376.2;390.46;406.13;437.37;450.67;433.74;261.05;233.86;222.64;200.94
16.02.2024;195.65;187.27;182.54;178.02;179.16;194.84;236.41;271.65;436.33;421.68;400.13;388.26;360.89;352.15;354.52;367.65;387.46;421.44;446.36;420.4;249.4;222.85;214.92;197.91
17.02.2024;196.5;184.51;180.87;177.46;174.17;179.28;186.94;207.77;220.45;230.47;228.14;221.82;210.92;200.44;195.91;200.58;214.76;241.57;251.21;240.03;219.1;197.75;193.4;177.5
18.02.2024;154.5;138.23;130.81;133.86;126.28;133.59;135.63;163.79;177.17;191.71;191.04;189;174.75;166.68;163.03;165.72;184.81;214.1;227.61;225.75;212.21;189.19;188.99;166.31
19.02.2024;162.74;153.66;146.14;149.38;159.63;182.79;230.25;283.14;438.47;422.35;399.07;397.5;374.02;367.12;372.07;386.73;401.65;437.25;461.98;437.81;267.38;234.24;224.14;200.73
20.02.2024;194.63;185.85;181.81;178.31;180.44;199.35;244.49;285.29;454.52;435.45;413.09;398.64;378.44;371;372.64;387.06;405.9;441.03;463.61;449.1;263.85;237.31;226.56;204.94
21.02.2024;194.63;185.85;181.81;178.31;180.44;199.35;244.49;285.29;454.52;435.45;413.09;398.64;378.44;371;372.64;387.06;405.9;441.03;463.61;449.1;263.85;237.31;226.56;204.94
22.02.2024;194.63;185.85;181.81;178.31;180.44;199.35;244.49;285.29;454.52;435.45;413.09;398.64;378.44;371;372.64;387.06;405.9;441.03;463.61;449.1;263.85;237.31;226.56;204.94
23.02.2024;203.32;196.26;192.83;188.56;188.44;203.64;243.75;275.98;447.53;432.15;409.85;396.71;373.64;365.58;364.9;374.47;392.8;426.86;455.54;436.3;254.53;231.04;223.54;207.48
24.02.2024;207.19;195.84;191.83;186.44;183.2;187.71;194.69;214.52;225.16;230.77;226.94;220.14;209.43;199.77;196.15;200.65;215.39;241.9;253.26;244.39;224.9;204.62;201.58;185.38
25.02.2024;173.82;157.57;149.94;148.34;143.57;148.06;150.51;173.02;181.89;195.16;192.4;188.64;173.46;166.02;163.35;166.83;185.58;216.8;229.78;229.03;215.72;194.31;194.81;173.17
26.02.2024;172.97;163.37;155.12;158.99;168.1;190.88;237.45;280.71;448.77;428.27;403.31;399.47;374.92;370.95;373.35;388.64;403.3;439.84;478.17;457.95;269.37;236.9;227.3;205.7
27.02.2024;200.88;192.27;188.24;184.97;187.25;205.75;249.38;284.73;462.79;442.45;419.12;406.02;387.11;380.38;381;393.26;410.16;444.71;471.73;459.83;263.92;240.14;229.9;207.71
28.02.2024;200.88;192.27;188.24;184.97;187.25;205.75;249.38;284.73;462.79;442.45;419.12;406.02;387.11;380.38;381;393.26;410.16;444.71;471.73;459.83;263.92;240.14;229.9;207.71
29.02.2024;200.88;192.27;188.24;184.97;187.25;205.75;249.38;284.73;462.79;442.45;419.12;406.02;387.11;380.38;381;393.26;410.16;444.71;471.73;459.83;263.92;240.14;229.9;207.71
01.03.2024;189.1;181.98;178.11;174.25;174.58;190.35;225.99;251.04;382.56;369.18;349.95;342.05;319.87;315.29;313.58;319.84;334.58;367.96;396.84;383.3;239.76;219.2;212.88;196.54
02.03.2024;192.61;181.62;178.55;173.96;171.09;177.55;185.93;203.09;211.89;216.13;211.19;203.39;192.07;182.42;177.18;181.59;194.93;219.75;234.35;228.42;209.31;191.6;188;174.36
03.03.2024;156.52;142.47;134.06;133.88;130.43;131.44;142.16;159.59;165.33;175.19;172.75;171.54;156.42;144.49;141.63;147.08;164.19;198.84;221.23;219.31;205.42;188.93;184.76;167.65
04.03.2024;163.91;155.16;149.53;154.68;157.28;184.38;229.91;263.54;396.61;375.7;356.59;348.09;333.63;328.93;329.18;342.02;353.48;387.62;425.25;412.42;257.21;229.9;220.81;200.57
05.03.2024;187.88;180.36;176.89;174.25;176.03;193.36;233.41;261.97;397.57;377.64;356.05;345.1;329.81;325.88;325.13;334.24;351.41;381.25;409.16;405.75;247.29;226.86;217.09;195.7
06.03.2024;187.88;180.36;176.89;174.25;176.03;193.36;233.41;261.97;397.57;377.64;356.05;345.1;329.81;325.88;325.13;334.24;351.41;381.25;409.16;405.75;247.29;226.86;217.09;195.7
07.03.2024;187.88;180.36;176.89;174.25;176.03;193.36;233.41;261.97;397.57;377.64;356.05;345.1;329.81;325.88;325.13;334.24;351.41;381.25;409.16;405.75;247.29;226.86;217.09;195.7
08.03.2024;184.48;177.62;172.67;169.84;171.19;188.98;224.06;244.32;378.35;361.94;345.22;337.31;319.09;315.86;313.83;316.99;329.87;361;386.74;382.02;233.69;214.22;206.27;189.05
09.03.2024;184.1;172.89;171.07;166.78;164.69;171.14;182.38;196.59;202.56;205.3;199.13;191.61;180.3;172.53;166.72;170.63;182.44;207.05;224.76;222.85;202.27;185.05;181.08;166.92
10.03.2024;154.15;141.64;136.78;131.36;127.44;129.05;141.68;155.4;159.5;165.39;162.77;160.13;146.25;133.73;131.27;134.41;151.06;191.61;220.76;221.71;207.69;192.54;187.53;170.3
11.03.2024;166.19;156.46;154;157.9;159.51;186.62;235.5;263.88;402.57;376.9;357.23;347.07;332.01;327.45;327.65;335.92;353.92;390.06;432.62;427.51;257.33;232.04;222.68;203.12
12.03.2024;190.44;183.67;179.57;176.83;179.55;195.56;234.94;259.81;398.62;374.08;349.24;338.61;324.01;320.37;319.49;329.42;349.72;383.3;418.5;423.81;250.58;230.05;220.9;199.68
13.03.2024;190.44;183.67;179.57;176.83;179.55;195.56;234.94;259.81;398.62;374.08;349.24;338.61;324.01;320.37;319.49;329.42;349.72;383.3;418.5;423.81;250.58;230.05;220.9;199.68
14.03.2024;190.44;183.67;179.57;176.83;179.55;195.56;234.94;259.81;398.62;374.08;349.24;338.61;324.01;320.37;319.49;329.42;349.72;383.3;418.5;423.81;250.58;230.05;220.9;199.68
15.03.2024;194.71;186.98;182.71;179.17;181.59;198.25;230.29;248.44;388.55;368.98;347.92;339.37;322.2;317.74;316.32;321.29;337.69;375.27;406.18;406.83;240.48;222.23;213.27;194.88
16.03.2024;189.33;178.06;174.54;169.84;169.36;173.98;187.39;200.54;205.71;207.35;199.79;191.65;180.93;172.84;166.27;167.9;180.16;203.38;226.22;230.28;208.09;191.83;188.62;173.48
17.03.2024;158.83;147.33;143.73;142.52;136.95;136.58;149.22;160.66;163.6;166.51;166.64;163.55;146.53;132.51;122.68;125.39;144.63;186.07;221.91;226.93;217.86;203.68;197.1;179.71
18.03.2024;177.15;167.73;166.69;166.05;169.56;195.41;240.57;266.45;410.45;384.49;365.11;353.95;340.24;333.91;333.24;341.31;356.49;391.93;439.06;443.68;266.23;243.52;234.66;212.12
19.03.2024;201.85;194;189.84;185.99;189.25;206.18;244.69;269.83;422.34;394.18;367.9;358.25;342.79;336.51;332.73;339.11;356.29;387.38;426.46;444.16;259.81;238.71;228.8;207.28
20.03.2024;201.85;194;189.84;185.99;189.25;206.18;244.69;269.83;422.34;394.18;367.9;358.25;342.79;336.51;332.73;339.11;356.29;387.38;426.46;444.16;259.81;238.71;228.8;207.28
21.03.2024;201.85;194;189.84;185.99;189.25;206.18;244.69;269.83;422.34;394.18;367.9;358.25;342.79;336.51;332.73;339.11;356.29;387.38;426.46;444.16;259.81;238.71;228.8;207.28
22.03.2024;195.76;187.24;183.81;179.16;182.82;203.21;235.17;255.18;405.44;382.52;364.34;355;337.5;330.63;326.27;330.64;341.95;372.43;400.97;413.48;247.38;226.76;219.12;200.29
23.03.2024;194.05;184.16;180.24;174.79;174.29;180.42;192.63;201.27;205.56;205.82;198.37;189.74;178.83;170.58;164.14;167.04;174.37;202.51;226.79;236.45;216.67;201.37;197.28;181.37
24.03.2024;162.91;154.16;149.21;147.63;141.81;143.63;155.23;165.6;170.09;168.63;167.94;166.16;147.25;127;115.67;120.63;137.91;180.97;219.7;231.34;224.21;211.66;202.93;184.36
25.03.2024;177.1;166.63;165.03;164.67;168.46;197.34;240.92;266.17;415.62;392.26;371.9;362.44;345.79;332.03;326.63;336.62;347.17;384.1;427.54;443.57;266.32;245.04;238.1;211.71
26.03.2024;193.17;184.71;179.35;175.5;179.04;197.27;237.96;265.61;421.67;388.85;361.53;352.22;336.95;330.33;324.91;327.46;341.47;373.04;415.19;443.43;258.03;235.25;223.32;201.56
27.03.2024;193.17;184.71;179.35;175.5;179.04;197.27;237.96;265.61;421.67;388.85;361.53;352.22;336.95;330.33;324.91;327.46;341.47;373.04;415.19;443.43;258.03;235.25;223.32;201.56
28.03.2024;193.17;184.71;179.35;175.5;179.04;197.27;237.96;265.61;421.67;388.85;361.53;352.22;336.95;330.33;324.91;327.46;341.47;373.04;415.19;443.43;258.03;235.25;223.32;201.56
29.03.2024;154.72;143.08;142.65;138.54;138.16;140.42;142.15;146.22;308.9;298.15;279.45;304.06;293.45;272.33;259.27;259.86;265.2;318.93;388.87;427.94;222.23;222.8;217.46;201.56
30.03.2024;254.16;222.19;206.29;193.14;176.18;173.7;168.97;178.47;198.3;205.91;177.74;157.01;158.91;135.86;104.7;87.91;93.37;139.57;165.86;188.17;175.77;164.44;162.42;135.04
31.03.2024;109.8;96.58;;87.34;90.37;104.84;85.39;110.29;130;145.49;151.21;167.54;152.3;105.47;86.82;90.22;95.76;154.69;204.43;227.76;264.69;250.34;246.42;227.44
01.04.2024;89.57;78.79;81.92;71.25;73.72;85.52;69.66;89.97;137.01;153.33;159.37;176.57;160.51;111.15;91.5;95.08;100.92;163.03;215.45;240.04;215.93;204.23;201.03;185.54
02.04.2024;176.27;168.2;163.21;160.43;163.94;182.38;222.84;250.78;287.63;257.97;236.19;228.08;215.65;209.96;205.32;207.69;218.4;242.84;274.04;300.25;245.25;222.01;208.82;188.57
03.04.2024;176.27;168.2;163.21;160.43;163.94;182.38;222.84;250.78;287.63;257.97;236.19;228.08;215.65;209.96;205.32;207.69;218.4;242.84;274.04;300.25;245.25;222.01;208.82;188.57
04.04.2024;176.27;168.2;163.21;160.43;163.94;182.38;222.84;250.78;287.63;257.97;236.19;228.08;215.65;209.96;205.32;207.69;218.4;242.84;274.04;300.25;245.25;222.01;208.82;188.57
05.04.2024;171.8;164.25;161.32;157.07;160.16;179.61;216.09;246.5;287.77;255.55;237.9;227.61;220.67;212.16;208.91;212.23;221.62;242.4;267.09;289.73;237.9;214.72;200.03;183.03
06.04.2024;176.13;166.06;160.41;155.23;154.55;158.02;168.47;179.17;182.55;177.3;169.55;161.51;154.01;146.08;139.24;141.68;148.89;170.43;196.35;212.37;201.39;183.66;177.79;162.06
07.04.2024;152.07;141.63;139.24;136.44;130.14;134.53;140.63;147.03;151.38;146.95;142.3;141.25;129.69;107.34;90.75;94.13;110.27;143.74;182.27;206.15;208.11;193.91;185.73;165.89
08.04.2024;157.62;147.19;145.96;146.63;152.07;181.02;222.3;252.97;288.9;260.79;241.17;238.82;223.79;200.03;194.29;200.64;211.37;233.77;268.79;297.2;249.66;229.1;213.65;188.08
09.04.2024;174.44;165.92;160.42;158.32;162.23;180.44;221;251.35;293.54;258.72;235.94;226.98;214.43;206.09;200.23;201.52;210.53;235.4;269.26;300.69;248.3;222.43;207.37;187.78
10.04.2024;174.44;165.92;160.42;158.32;162.23;180.44;221;251.35;293.54;258.72;235.94;226.98;214.43;206.09;200.23;201.52;210.53;235.4;269.26;300.69;248.3;222.43;207.37;187.78
11.04.2024;174.44;165.92;160.42;158.32;162.23;180.44;221;251.35;293.54;258.72;235.94;226.98;214.43;206.09;200.23;201.52;210.53;235.4;269.26;300.69;248.3;222.43;207.37;187.78
12.04.2024;169.96;161.75;159.25;155.34;158.78;177.45;214.33;245.58;288.22;253.1;234.19;224.27;217.08;206.07;200.52;203.32;212.54;233.9;259.57;286.95;236.9;215.43;200.88;183.07
13.04.2024;174.93;164.58;157.93;151.42;150.75;157.39;166.87;177.51;181.8;175.02;165.68;158.53;151.87;141.59;132.35;134.02;142.13;165.46;191.78;210.75;204.87;187.72;180.8;165.17
14.04.2024;152.84;142.04;137.12;136.05;129.99;133.55;137.64;143.97;148.77;144.08;138.58;137.98;126.84;100.59;81.77;87.9;102.9;136.38;175.15;203.76;210.25;196.73;188.01;169.14
15.04.2024;160.63;149.57;146.67;147.84;153.82;184.3;224.51;258.4;300.28;269.5;249.78;246.76;232.54;207.51;200.23;204.99;212.76;235.39;272.63;307.7;261.07;237.71;219.45;191.32
16.04.2024;176.69;167.35;161.64;159.34;162.87;181.46;221.96;254.43;303.11;267.37;244.66;235.38;222.74;212.82;205.5;204.71;211.15;234.32;267.34;301.61;250.87;225.78;209.25;189.23
17.04.2024;176.69;167.35;161.64;159.34;162.87;181.46;221.96;254.43;303.11;267.37;244.66;235.38;222.74;212.82;205.5;204.71;211.15;234.32;267.34;301.61;250.87;225.78;209.25;189.23
18.04.2024;176.69;167.35;161.64;159.34;162.87;181.46;221.96;254.43;303.11;267.37;244.66;235.38;222.74;212.82;205.5;204.71;211.15;234.32;267.34;301.61;250.87;225.78;209.25;189.23
19.04.2024;169.12;160.47;157.86;154.44;157.87;176.32;214.21;246.71;296.88;260.48;241.41;231.16;223.78;212.53;203.96;204.71;211.28;230.34;256.35;287.47;240.63;219.42;203.21;185.09
20.04.2024;177.17;165.92;159.03;152.82;152.99;159.73;168.19;178.96;183.19;175.48;165.71;157.87;152.81;139.87;127.52;131.38;139.68;164.78;190.66;210.04;209.54;194.14;186.12;169.22
21.04.2024;159.18;146.08;139.01;133.77;132.37;135.52;139.85;144.61;147.85;142.29;134.71;134.37;127.47;97.29;78.84;81.78;97.52;134.36;171.95;204.47;212.94;202.63;193.95;175.33
22.04.2024;164.05;152.11;147.83;149.52;155.33;184.18;226.62;261.43;310.03;276.86;256.57;254.11;239.54;212.52;205.57;208.81;217.75;241.38;276.92;312.8;263.42;241.08;220.6;194.02
23.04.2024;173.48;163.68;157.56;155.59;159.05;178.37;218.17;249.69;298.53;263.65;239.89;230.86;219.41;209.36;201.21;200.37;207.16;232.79;266.86;300.65;251.52;227.99;211.41;191.33
24.04.2024;173.48;163.68;157.56;155.59;159.05;178.37;218.17;249.69;298.53;263.65;239.89;230.86;219.41;209.36;201.21;200.37;207.16;232.79;266.86;300.65;251.52;227.99;211.41;191.33
25.04.2024;173.48;163.68;157.56;155.59;159.05;178.37;218.17;249.69;298.53;263.65;239.89;230.86;219.41;209.36;201.21;200.37;207.16;232.79;266.86;300.65;251.52;227.99;211.41;191.33
26.04.2024;179.85;169.9;165.75;163.09;166.11;181.85;220.06;250.19;303.33;266.79;242.76;233.18;225.97;214.06;206;205.47;213.63;233.8;262.48;294.47;245.66;228.79;210.85;192.72
27.04.2024;182.7;169.7;161.84;155.84;156.1;162.44;171.6;181.22;183.3;174.38;163.61;156.65;151.08;139.28;126.15;127.5;138.2;158.53;184.17;204.04;207.75;192.76;183.2;164.43
28.04.2024;153.44;138.02;130.91;124.46;121.87;124.17;127.46;131.05;132.01;127.69;119.44;117.22;107.09;77.11;58.69;59.45;79.76;116.99;160.55;193.02;203.17;196.96;188.69;167.44
29.04.2024;161.38;150.09;144.13;145.02;152.58;179.32;224.55;258.15;307.79;274.38;251.62;247.69;235.49;210.77;206.14;207.18;217.6;239.72;276.32;315.7;266.28;240.62;219.46;196.69
30.04.2024;179.93;169.48;162.88;160.18;163.8;183.23;221.11;250.52;301.56;267.31;242.02;233.02;221.79;211.02;202.75;202.3;209.67;234.79;268.02;301.7;253.01;231.85;216.34;195.96
